COBYLA,time
[5.7302734  4.80088002],0.013490676879882812
[3.14147676 6.59777207],0.009665489196777344
[3.86600114 6.24786175],0.010167837142944336
[4.85068703 5.10362638],0.028594970703125
[5.32168953 6.58908517],0.014148235321044922
[3.14171434 6.9359794 ],0.009516716003417969
[3.14171309 6.92077481],0.010567665100097656
[3.14171434 6.9359794 ],0.008491992950439453
[4.95357166 6.90032396],0.010550975799560547
[5.40302613 4.45782075],0.023330211639404297
