COBYLA,time
[-5.85736793e-05  1.38777849e+00],0.01659703254699707
[1.59669973 1.57073025],0.01274418830871582
[2.38686246 2.716977  ],0.01511836051940918
[1.52291175 1.57068481],0.012322187423706055
[3.14172051 0.36489265],0.013193368911743164
[0.99619581 2.9407873 ],0.012451171875
[1.81385562 1.57073096],0.013675451278686523
[5.32573329e-05 1.28998907e+00],0.012181520462036133
[ 3.14165322 -0.6734868 ],0.01324462890625
[ 1.82687426 -1.20976687],0.017000436782836914
