Nelder-Mead,time
[2.13477204 3.44875851],0.03448987007141113
[3.14159265 3.66047615],0.03104710578918457
[1.67789978 3.14157887],0.02762746810913086
[0.         4.29599086],0.03349637985229492
[2.01672592 4.7473583 ],0.0365755558013916
[0.74324567 5.50841952],0.04418540000915527
[1.68460002 2.71724521],0.025577068328857422
[1.12476835 2.83853965],0.0385127067565918
[1.46170989 2.81301661],0.028571367263793945
[1.00785429 3.09332466],0.03607916831970215
