COBYLA,time
[3.14153873 1.80165552],0.012182235717773438
[1.21124461 1.53553399],0.013123750686645508
[1.18200640e-04 1.85840676e+00],0.011628150939941406
[3.14172072 1.84857977],0.013529777526855469
[1.08862702 1.55960079],0.016465425491333008
[3.14166696 1.31872054],0.012233257293701172
[1.51960445 3.19329725],0.016275882720947266
[3.14148358 1.87350318],0.011588096618652344
[1.49981046 3.0184469 ],0.013629913330078125
[3.14164937 1.75683352],0.01251077651977539
