COBYLA,time
[1.43263315 3.41920356],0.06439542770385742
[0.         2.45519661],0.007491111755371094
[3.14159265 3.65318821],0.006020069122314453
[3.14159265 3.65318816],0.005983591079711914
[1.78272915 2.90725389],0.04348421096801758
[1.38325    2.79644762],0.06283903121948242
[3.14159265 3.65318819],0.005948543548583984
[0.         2.45519658],0.003992319107055664
[1.73545474 2.86979331],0.03490591049194336
[0.        2.4551966],0.0029883384704589844
