COBYLA,time
[3.14173759 4.55667233],0.015238046646118164
[1.63033011 1.91107583],0.013153076171875
[0.82630016 4.91615734],0.014111042022705078
[1.87042443 4.53319377],0.035140037536621094
[3.14148835 4.30728492],0.013206243515014648
[3.16901279 4.07105641],0.013083457946777344
[2.4755832  5.59814445],0.01579451560974121
[5.00180615 2.82280937],0.014069557189941406
[3.61659334 4.41626277],0.017228126525878906
[4.81412931 3.5068584 ],0.019063711166381836
