Nelder-Mead,time,matrix,degree,Powell,time,matrix,degree,differential_evolution,time,matrix,degree,dual_annealing,time,matrix,degree,Density Matrix
[0.         2.73144077],0.03201556205749512,"[[1.-6.44979817e-18j 0.+0.00000000e+00j]
 [0.+0.00000000e+00j 0.+0.00000000e+00j]]",(0.3552990193870769-0.13675882974009637j),[0.56777843 5.3964752 ],0.06690025329589844,"[[9.21548863e-01+2.68757965e-17j 3.85884242e-18+2.68880188e-01j]
 [3.85884242e-18-2.68880188e-01j 7.84511365e-02+3.92641141e-19j]]",(0.30894619096414944+0.09159603290971473j),[0.72786671 5.24853461],0.3932042121887207,"[[ 8.73297667e-01-2.25849230e-17j -2.23807491e-17+3.32639222e-01j]
 [-2.23807491e-17-3.32639222e-01j  1.26702333e-01+6.57719524e-19j]]",(0.28988890586971233+0.1605120785499482j),[0.74269234 5.23890116],1.7909290790557861,"[[ 8.68325234e-01-2.55886604e-17j -1.44201293e-18+3.38136839e-01j]
 [-1.44201293e-18-3.38136839e-01j  1.31674766e-01-2.55737868e-18j]]",(0.28889263087727113+0.16650739694851674j),"  (0, 0)	(0.8347193951370238+0j)
  (0, 1)	(-0.28595830740951467+0.16992084804025429j)
  (1, 0)	(-0.28595830740951467-0.16992084804025429j)
  (1, 1)	(0.16528060486297627+0j)"
[0.61363015 1.33927329],0.03549313545227051,"[[ 9.08781513e-01+5.96931392e-18j -4.58600851e-17+2.87919562e-01j]
 [-4.58600851e-17-2.87919562e-01j  9.12184867e-02-1.72301517e-18j]]",(0.48037162313350684-0.12940775603051372j),[1.35947305 1.43525581],0.03006267547607422,"[[ 6.04876963e-01+9.20134855e-18j -2.47495718e-17+4.88877104e-01j]
 [-2.47495718e-17-4.88877104e-01j  3.95123037e-01+5.26111902e-18j]]",(0.28020430779748806-0.4228092834076073j),[1.35947021 1.43523948],0.28249192237854004,"[[6.04878349e-01-1.26128357e-17j 6.25511116e-17+4.88876807e-01j]
 [6.25511116e-17-4.88876807e-01j 3.95121651e-01-5.32391985e-19j]]",(0.280204307795406-0.42280898614074464j),[1.35947021 1.43523948],1.7001311779022217,"[[ 6.04878348e-01+1.10792310e-17j -7.55027595e-18+4.88876807e-01j]
 [-7.55027595e-18-4.88876807e-01j  3.95121652e-01+3.99376129e-18j]]",(0.28020430779540606-0.42280898625803304j),"  (0, 0)	(0.6048783458518718+0j)
  (0, 1)	(0.28020430779540606+0.06606782036301402j)
  (1, 0)	(0.28020430779540606-0.06606782036301402j)
  (1, 1)	(0.3951216541481282+0j)"
[0.25650796 3.87718138],0.035916805267333984,"[[9.83640910e-01-2.35118087e-17j 5.15362304e-19+1.26852159e-01j]
 [5.15362304e-19-1.26852159e-01j 1.63590901e-02+2.43490204e-19j]]",(0.6780774437085556+0.02773150799579933j),[1.60411818 4.52304584],0.03151130676269531,"[[4.83342159e-01+8.27436643e-18j 3.07311160e-17+4.99722439e-01j]
 [3.07311160e-17-4.99722439e-01j 5.16657841e-01-1.59868997e-17j]]",(0.08512144408061971+0.5937794793402373j),[1.60409568 3.31276463],0.28121185302734375,"[[4.83353398e-01+7.49060769e-20j 6.89173883e-18+4.99722814e-01j]
 [6.89173883e-18-4.99722814e-01j 5.16646602e-01+2.96701519e-18j]]",(0.08512144405075686+0.5937798540777427j),[1.60409569 3.31276463],2.0100438594818115,"[[4.83353396e-01-5.90566296e-19j 1.50433536e-18+4.99722814e-01j]
 [1.50433536e-18-4.99722814e-01j 5.16646604e-01-3.81041225e-19j]]",(0.08512144405075689+0.5937798540247102j),"  (0, 0)	(0.4833533939526008+0j)
  (0, 1)	(-0.08512144405075688-0.09405704026981936j)
  (1, 0)	(-0.08512144405075688+0.09405704026981936j)
  (1, 1)	(0.5166466060473991+0j)"
[0.         2.73144077],0.032166481018066406,"[[1.-6.44979817e-18j 0.+0.00000000e+00j]
 [0.+0.00000000e+00j 0.+0.00000000e+00j]]",(1.4139055643411587-4.560696025995564e-18j),[3.14154666 4.71239284],0.03162717819213867,"[[ 5.28857511e-10+2.26763926e-26j -9.17183428e-22+2.29969022e-05j]
 [-9.17183428e-22-2.29969022e-05j  9.99999999e-01+8.70666208e-19j]]",(0.0003071375415874878+6.173086345137923e-19j),[3.14159264 3.53687246],0.5187134742736816,"[[ 6.52173492e-17+3.95340075e-34j -4.88644789e-26+8.07572593e-09j]
 [-4.88644789e-26-8.07572593e-09j  1.00000000e+00+6.97375294e-18j]]",(0.00030799803183046543+4.931187992388773e-18j),[3.14159265 3.1968872 ],1.6205039024353027,"[[ 3.74939946e-33+2.39160531e-51j -1.61450652e-34+6.12323400e-17j]
 [-1.61450652e-34-6.12323400e-17j  1.00000000e+00+7.12301676e-19j]]",(0.0003079980319363846+5.036733456592756e-19j),"  (0, 0)	(0.00021778749697433676+0j)
  (1, 1)	(0.9997822125030257+0j)"
[0.         2.73144077],0.024503231048583984,"[[1.-6.44979817e-18j 0.+0.00000000e+00j]
 [0.+0.00000000e+00j 0.+0.00000000e+00j]]",(0.9544931938311187-4.560696025995564e-18j),[1.92822602 4.71238898],0.04923415184020996,"[[3.25066235e-01-1.16535394e-18j 1.98744078e-17+4.68399592e-01j]
 [1.98744078e-17-4.68399592e-01j 6.74933765e-01+1.32731310e-17j]]",(2.8681203046557475e-17+0.46839959189092634j),[3.14159265 1.09977545],0.2739439010620117,"[[ 3.74939946e-33+8.55179576e-50j -2.14852921e-33+6.12323400e-17j]
 [-2.14852921e-33-6.12323400e-17j  1.00000000e+00-2.56178823e-17j]]",(0.459720368541976-1.8114578297386102e-17j),[3.14159265 2.23473814],1.6220283508300781,"[[3.74939946e-33-8.59655362e-51j 7.36295832e-34+6.12323400e-17j]
 [7.36295832e-34-6.12323400e-17j 1.00000000e+00+2.33645780e-17j]]",(0.459720368541976+1.6521251556142916e-17j),"  (0, 0)	(0.32507139004561014+0j)
  (1, 1)	(0.6749286099543899+0j)"
[0.37500812 0.89558377],0.0368804931640625,"[[9.65252324e-01+1.31333336e-17j 9.99182915e-18+1.83140042e-01j]
 [9.99182915e-18-1.83140042e-01j 3.47476761e-02+1.38719516e-19j]]",(0.6198549864340912-0.01583497381151936j),[1.49842211 1.3391564 ],0.04222464561462402,"[[ 5.36155524e-01+1.65987866e-17j -9.51123548e-18+4.98691065e-01j]
 [-9.51123548e-18-4.98691065e-01j  4.63844476e-01+1.35860005e-20j]]",(0.14295354491563572-0.38421240098135157j),[1.49842211 1.3391725 ],0.31606125831604004,"[[ 5.36155526e-01+5.95962181e-18j -1.35170692e-17+4.98691065e-01j]
 [-1.35170692e-17-4.98691065e-01j  4.63844474e-01-7.01968803e-18j]]",(0.14295354491563575-0.38421240085854474j),[1.49842211 1.33917244],1.8828203678131104,"[[ 5.36155525e-01+2.57500315e-17j -3.64847498e-18+4.98691065e-01j]
 [-3.64847498e-18-4.98691065e-01j  4.63844475e-01-1.21201440e-17j]]",(0.14295354491563567-0.38421240093873354j),"  (0, 0)	(0.5361555243418821+0j)
  (0, 1)	(0.1429535449156357+0.1144786637634391j)
  (1, 0)	(0.1429535449156357-0.1144786637634391j)
  (1, 1)	(0.46384447565811787+0j)"
[0.         2.73144077],0.0671226978302002,"[[1.-6.44979817e-18j 0.+0.00000000e+00j]
 [0.+0.00000000e+00j 0.+0.00000000e+00j]]",(1.333945811875064-4.560696025995565e-18j),[3.14153791 4.71239284],0.03491330146789551,"[[7.49235759e-10+5.00448136e-27j 2.08786264e-22+2.73721712e-05j]
 [2.08786264e-22-2.73721712e-05j 9.99999999e-01-8.91324583e-18j]]",(0.08026774477134839-6.302616866023462e-18j),[3.14159222 2.98094719],0.29991626739501953,"[[ 4.61288579e-14-7.89868633e-32j -1.06616347e-25+2.14776297e-07j]
 [-1.06616347e-25-2.14776297e-07j  1.00000000e+00-1.29598627e-18j]]",(0.08026775049767854-9.164006801174205e-19j),[3.14159265 1.64327691],1.6797709465026855,"[[ 3.74939946e-33-2.54661454e-50j -7.08089832e-34+6.12323400e-17j]
 [-7.08089832e-34-6.12323400e-17j  1.00000000e+00-2.71753115e-17j]]",(0.08026775049803114-1.9215847063980064e-17j),"  (0, 0)	(0.05675787068774766+0j)
  (1, 1)	(0.9432421293122523+0j)"
[0.         2.73144077],0.06866908073425293,"[[1.-6.44979817e-18j 0.+0.00000000e+00j]
 [0.+0.00000000e+00j 0.+0.00000000e+00j]]",(0.5435118283664879-4.560696025995564e-18j),[1.3373342  4.71239284],0.038393497467041016,"[[ 6.15673554e-01-1.48257691e-18j -1.74051014e-17+4.86435637e-01j]
 [-1.74051014e-17-4.86435637e-01j  3.84326446e-01+8.40099979e-18j]]",(2.978559228468045e-17-0.4864356368778058j),[0.         3.07197282],0.22642159461975098,"[[1.-2.0541135e-18j 0.+0.0000000e+00j]
 [0.+0.0000000e+00j 0.+0.0000000e+00j]]",(0.543511828366488-1.4524775825259407e-18j),[0. 0.],1.6553611755371094,"[[1.+0.j 0.+0.j]
 [0.+0.j 0.+0.j]]",(0.543511828366488+0j),"  (0, 0)	(0.6156791005069574+0j)
  (1, 1)	(0.38432089949304266+0j)"
[0.         2.73144077],0.033942461013793945,"[[1.-6.44979817e-18j 0.+0.00000000e+00j]
 [0.+0.00000000e+00j 0.+0.00000000e+00j]]",(0.13698523029017395-4.560696025995562e-18j),[1.48402241e-09 4.71239279e+00],0.06587696075439453,"[[ 1.00000000e+00+2.19259184e-17j -9.90098429e-27+7.42011206e-10j]
 [-9.90098429e-27-7.42011206e-10j  5.50580630e-19+1.78862946e-35j]]",(0.13698523029017395+1.5503965550739867e-17j),[4.80744877e-06 3.58823073e+00],0.18983840942382812,"[[1.00000000e+00-5.23143960e-18j 1.12889533e-22+2.40372439e-06j]
 [1.12889533e-22-2.40372439e-06j 5.77789093e-12+2.90668838e-29j]]",(0.13698523026091336-3.699186412717715e-18j),[0.         0.67131998],1.677957534790039,"[[1.+1.7129883e-17j 0.+0.0000000e+00j]
 [0.+0.0000000e+00j 0.+0.0000000e+00j]]",(0.136985230290174+1.2112656464333508e-17j),"  (0, 0)	(0.9031368147394171+0j)
  (1, 1)	(0.09686318526058292+0j)"
[0.         2.73144077],0.020389795303344727,"[[1.-6.44979817e-18j 0.+0.00000000e+00j]
 [0.+0.00000000e+00j 0.+0.00000000e+00j]]",(1.384201015269976-4.560696025995563e-18j),[3.14154666 4.71239284],0.03782486915588379,"[[ 5.28857511e-10+1.84999829e-26j -2.89528205e-21+2.29969022e-05j]
 [-2.89528205e-21-2.29969022e-05j  9.99999999e-01+2.53386808e-17j]]",(0.03001253754459311+1.7917156045490862e-17j),[3.14158929 1.29522387],0.34634947776794434,"[[ 2.82194965e-12-5.00064436e-30j -6.15921920e-23+1.67986596e-06j]
 [-6.15921920e-23-1.67986596e-06j  1.00000000e+00+2.62271596e-17j]]",(0.03001254705211532+1.854540243886921e-17j),[3.14159265 5.44496446],1.605064868927002,"[[ 3.74939946e-33-3.73314175e-50j -1.06490796e-33+6.12323400e-17j]
 [-1.06490796e-33-6.12323400e-17j  1.00000000e+00-1.61638015e-17j]]",(0.030012547103118927-1.1429533637707321e-17j),"  (0, 0)	(0.021222075577296082+0j)
  (1, 1)	(0.978777924422704+0j)"
