Powell,time
[1.23194102 4.71238898],0.038896799087524414
[1.45024451 3.13435786],0.022931814193725586
[2.37803026 5.71432779],0.11173868179321289
[1.61197467 4.97277463],0.026925325393676758
[1.75972068 1.61305788],0.027933597564697266
[1.98277802 4.71239284],0.01296544075012207
[1.54885078 3.16476194],0.025876522064208984
[1.66279866 4.71239284],0.02393651008605957
[2.99376334 0.92899277],0.052858829498291016
[2.35753184 2.74707633],0.16053414344787598
