Nelder-Mead,time,matrix,degree,Powell,time,matrix,degree,differential_evolution,time,matrix,degree,dual_annealing,time,matrix,degree,Density Matrix
[1.23094687 1.43563815],0.04644608497619629,"[[0.66667258-8.44669010e-18j 0.46710325+6.35200874e-02j]
 [0.46710325-6.35200874e-02j 0.33332742+1.14365524e-17j]]",(0.13987180628751764+3.786362954677071e-06j),[1.19266206 1.42128091],0.04934501647949219,"[[0.68459359+6.47477482e-18j 0.4594933 +6.92178885e-02j]
 [0.4594933 -6.92178885e-02j 0.31540641-1.34313745e-17j]]",(0.13466260461472004+0.005599940063251352j),[1.19267934 2.36030965],0.04488015174865723,"[[0.68458556+6.84771887e-18j 0.32722395-3.29928256e-01j]
 [0.32722395+3.29928256e-01j 0.31541444-3.41377896e-18j]]",(7.508864982036719e-06+0.39262861036431823j),[1.23093632 1.43564048],0.07431769371032715,"[[0.66667755+2.76647375e-17j 0.46710166+6.35187610e-02j]
 [0.46710166-6.35187610e-02j 0.33332245+9.84646704e-18j]]",(0.13987021263005003+2.4600214642289675e-06j),"  (0, 0)	(0.666677554183993+0j)
  (0, 1)	(0.3272314464567553+0.06351630102813642j)
  (1, 0)	(0.3272314464567553-0.06351630102813642j)
  (1, 1)	(0.333322445816007+0j)"
[2.35992909 3.06033778],0.0518646240234375,"[[0.1451287 -1.82409894e-20j 0.02858897-3.51068410e-01j]
 [0.02858897+3.51068410e-01j 0.8548713 +2.15730978e-18j]]",(0.11410627832896271+2.946967705283483e-09j),[1.20004534 3.85175834],0.10130620002746582,"[[ 0.68115775+5.45319329e-18j -0.30383118-3.53367348e-01j]
 [-0.30383118+3.53367348e-01j  0.31884225-5.83504132e-18j]]",(0.7246885653678216+0.00120899578407947j),[1.20004534 3.85175834],0.1042780876159668,"[[ 0.68115775+5.45319329e-18j -0.30383118-3.53367348e-01j]
 [-0.30383118+3.53367348e-01j  0.31884225-5.83504132e-18j]]",(0.7246885653678216+0.00120899578407947j),[2.36265089 3.0601107 ],0.10530972480773926,"[[0.14417131+7.71887020e-20j 0.02858996-3.50097927e-01j]
 [0.02858996+3.50097927e-01j 0.85582869-1.59580414e-18j]]",(0.11545898191061837+1.6028907074346208e-12j),"  (0, 0)	(0.666677554183993+0j)
  (0, 1)	(0.3272314464567553+0.06351630102813642j)
  (1, 0)	(0.3272314464567553-0.06351630102813642j)
  (1, 1)	(0.333322445816007+0j)"
[3.14159265 4.71239272],0.11520028114318848,"[[ 1.91213524e-28-3.57647366e-45j -1.38279978e-14+5.16980864e-20j]
 [-1.38279978e-14-5.16980864e-20j  1.00000000e+00-2.71010593e-17j]]",(0.26723761582022715-1.9163342826244655e-17j),[2.16648105 4.03158258],0.04196286201477051,"[[ 0.21946216+2.70216993e-18j -0.32161358-2.60505709e-01j]
 [-0.32161358+2.60505709e-01j  0.78053784+1.36512029e-18j]]",(0.32336248388217254+0.25909676773146095j),[1.2189674  3.14223422],0.08523845672607422,"[[ 6.72307636e-01+3.93803547e-22j -3.01133002e-04-4.69371908e-01j]
 [-3.01133002e-04+4.69371908e-01j  3.27692364e-01+2.14635224e-22j]]",(0.49691987989642933+0.0002844389559131887j),[3.14159265 4.71239284],0.1595914363861084,"[[ 1.85121964e-28+2.16272821e-45j -1.36059532e-14+5.25571237e-20j]
 [-1.36059532e-14-5.25571237e-20j  1.00000000e+00+8.47392654e-18j]]",(0.26723761582022704+5.991970916258515e-18j),"  (0, 0)	(0.666677554183993+0j)
  (0, 1)	(0.3272314464567553+0.06351630102813642j)
  (1, 0)	(0.3272314464567553-0.06351630102813642j)
  (1, 1)	(0.333322445816007+0j)"
[1.47892557 4.71239289],0.03441500663757324,"[[ 0.54587079-1.62979058e-17j -0.49789142+1.94645672e-06j]
 [-0.49789142-1.94645672e-06j  0.45412921-1.23222971e-17j]]",(0.4978914246943728-1.9464567206435532e-06j),[1.19998161 3.1536347 ],0.039893150329589844,"[[ 0.68118745+8.97991015e-20j -0.00561165-4.65982424e-01j]
 [-0.00561165+4.65982424e-01j  0.31881255-8.41983543e-20j]]",(0.006154484669682324+0.4248823961607638j),[1.19998161 3.1536347 ],0.04040098190307617,"[[ 0.68118745+8.97991015e-20j -0.00561165-4.65982424e-01j]
 [-0.00561165+4.65982424e-01j  0.31881255-8.41983543e-20j]]",(0.006154484669682324+0.4248823961607638j),[1.4789232  1.57079344],0.050864219665527344,"[[0.54587197+2.20523765e-17j 0.49789132+1.43928564e-06j]
 [0.49789132-1.43928564e-06j 0.45412803-1.36755876e-17j]]",(0.49789131596243935+1.4392856378195105e-06j),"  (0, 0)	(0.666677554183993+0j)
  (0, 1)	(0.3272314464567553+0.06351630102813642j)
  (1, 0)	(0.3272314464567553-0.06351630102813642j)
  (1, 1)	(0.333322445816007+0j)"
[1.56314625 4.67037083],0.030432462692260742,"[[ 0.503825  -1.41368700e-18j -0.49954407-2.10022773e-02j]
 [-0.49954407+2.10022773e-02j  0.496175  +5.67811965e-18j]]",(0.4416176429826143-3.312127719251155e-06j),[1.62095077 1.19916489],0.041887521743774414,"[[0.47493329-6.07450767e-18j 0.46528226+1.81339676e-01j]
 [0.46528226-1.81339676e-01j 0.52506671+6.39245614e-18j]]",(0.5245957264299522+0.20181025990635662j),[1.22884766 3.26486144],0.052375078201293945,"[[ 0.66766179+3.26819132e-18j -0.05791901-4.67477181e-01j]
 [-0.05791901+4.67477181e-01j  0.33233821-9.27525339e-19j]]",(8.675458618838846e-06-0.3816445212367325j),[1.56313546 4.6703477 ],0.044879913330078125,"[[ 0.50383039-4.88183283e-20j -0.49954354-2.10138316e-02j]
 [-0.49954354+2.10138316e-02j  0.49616961+1.16968216e-17j]]",(0.44161711576945245+8.242191487160784e-06j),"  (0, 0)	(0.22581437070674268+0j)
  (0, 1)	(0.02858996466158956-0.350731698869702j)
  (1, 0)	(0.02858996466158956+0.350731698869702j)
  (1, 1)	(0.7741856292932573+0j)"
[1.88895736 5.11888237],0.062347412109375,"[[ 0.34358979+4.34168072e-18j -0.43620744+1.87773568e-01j]
 [-0.43620744-1.87773568e-01j  0.65641021+2.62856465e-17j]]",(0.16746488158136758+1.1294078434143098e-06j),[1.21982084 2.64045076],0.02293872833251953,"[[0.671907  -3.94461652e-18j 0.22556971-4.11784279e-01j]
 [0.22556971+4.11784279e-01j 0.328093  +3.40599000e-18j]]",(0.5923045419902042-0.500366510934047j),[1.21982084 2.64045076],0.02094411849975586,"[[0.671907  -3.94461652e-18j 0.22556971-4.11784279e-01j]
 [0.22556971+4.11784279e-01j 0.328093  +3.40599000e-18j]]",(0.5923045419902042-0.500366510934047j),[1.88896358 3.74312078],0.030432462692260742,"[[ 0.34358684+4.08401828e-18j -0.26875028-3.91545924e-01j]
 [-0.26875028+3.91545924e-01j  0.65641316+4.57324614e-18j]]",(7.715862561956505e-06+0.5793206218560261j),"  (0, 0)	(0.22581437070674268+0j)
  (0, 1)	(0.02858996466158956-0.350731698869702j)
  (1, 0)	(0.02858996466158956+0.350731698869702j)
  (1, 1)	(0.7741856292932573+0j)"
[1.59773949 4.71239284],0.029946088790893555,"[[ 0.48653005-7.75534056e-18j -0.49981853+1.93070075e-06j]
 [-0.49981853-1.93070075e-06j  0.51346995+1.85371792e-17j]]",(0.4998185277381962-1.9307007531833022e-06j),[1.19998161 3.1536347 ],0.04485607147216797,"[[ 0.68118745+8.97991015e-20j -0.00561165-4.65982424e-01j]
 [-0.00561165+4.65982424e-01j  0.31881255-8.41983543e-20j]]",(0.006954452469217452+0.376008349350841j),[1.19998161 3.13798234],0.0384061336517334,"[[0.68118745+3.85415397e-20j 0.00168246-4.66013175e-01j]
 [0.00168246+4.66013175e-01j 0.31881255-3.59085324e-20j]]",(0.0020850934568434703-0.376026038932077j),[1.59771712 4.71239187],0.04587721824645996,"[[ 0.48654123+2.11037132e-18j -0.49981883+1.44484599e-06j]
 [-0.49981883-1.44484599e-06j  0.51345877+1.87347092e-17j]]",(0.49981882865797705-1.4448459940032555e-06j),"  (0, 0)	(0.22581437070674268+0j)
  (0, 1)	(0.02858996466158956-0.350731698869702j)
  (1, 0)	(0.02858996466158956+0.350731698869702j)
  (1, 1)	(0.7741856292932573+0j)"
[2.13070151 1.49966087],0.04835176467895508,"[[0.23444707-2.81118773e-18j 0.42258129+3.01113211e-02j]
 [0.42258129-3.01113211e-02j 0.76555293-1.00819870e-17j]]",(0.07099948957690874-3.926432477525046e-06j),[1.19989369 1.43798954],0.04591107368469238,"[[0.68122842+1.32677952e-17j 0.46189674+6.17062335e-02j]
 [0.46189674-6.17062335e-02j 0.31877158-9.95939347e-18j]]",(0.6406358685629288+0.005439841576573105j),[1.19973599 1.50625652],0.04681801795959473,"[[0.6813019 -1.81887735e-18j 0.46500155+3.00528506e-02j]
 [0.46500155-3.00528506e-02j 0.3186981 +7.16274463e-18j]]",(0.6420348098173971-1.1022837152798103e-05j),[2.13068325 1.49965239],0.1975562572479248,"[[0.2344548 +6.68875322e-18j 0.42258587+3.01152477e-02j]
 [0.42258587-3.01152477e-02j 0.7655452 +9.07643091e-18j]]",(0.07100406836325086+1.5543113671134817e-10j),"  (0, 0)	(0.22581437070674268+0j)
  (0, 1)	(0.02858996466158956-0.350731698869702j)
  (1, 0)	(0.02858996466158956+0.350731698869702j)
  (1, 1)	(0.7741856292932573+0j)"
[1.44269579 4.71239284],0.03394293785095215,"[[ 0.56387524+6.61919829e-18j -0.49590317+1.91557650e-06j]
 [-0.49590317-1.91557650e-06j  0.43612476-8.76517184e-18j]]",(0.4959031699790749-1.915576497108268e-06j),[1.20229844 0.78311767],0.03712964057922363,"[[0.68010728+4.02099891e-18j 0.32906616+3.30570461e-01j]
 [0.32906616-3.30570461e-01j 0.31989272+3.53813716e-18j]]",(0.35009888145644347+0.31071093972707947j),[1.45706653 4.71206389],0.052823781967163086,"[[ 0.55674239-4.91056425e-18j -0.49676984-1.61493894e-04j]
 [-0.49676984+1.61493894e-04j  0.44325761+5.57918775e-18j]]",(0.49687221933240017+0.00016146061941506293j),[1.44270656 1.57079344],0.032145023345947266,"[[0.5638699 +2.68094139e-18j 0.49590386+1.43360720e-06j]
 [0.49590386-1.43360720e-06j 0.4361301 +1.84657002e-18j]]",(0.4959038581367405+1.4336071976981748e-06j),"  (0, 0)	(0.18896553033460795+0j)
  (1, 1)	(0.8110344696653919+0j)"
[1.62868108 1.50332465],0.03191637992858887,"[[0.47107378-1.31635593e-17j 0.4980268 +3.36537871e-02j]
 [0.4980268 -3.36537871e-02j 0.52892622+2.05404865e-17j]]",(0.33641738277479166+7.537967844769139e-06j),[1.20030409 2.40172273],0.060452938079833984,"[[0.68103716-2.61669363e-18j 0.31422371-3.44222327e-01j]
 [0.31422371+3.44222327e-01j 0.31896284+2.08983539e-18j]]",(0.20998552709014295-0.2746291309549052j),[1.20050827 4.66172898],0.04488229751586914,"[[ 0.68094199+4.22614302e-18j -0.46551358-2.36031118e-02j]
 [-0.46551358+2.36031118e-02j  0.31905801-4.57284602e-18j]]",(0.6933781199128393+0.05177894966545887j),[1.62866165 1.50334479],0.03342580795288086,"[[0.47108348+1.35698043e-17j 0.49802804+3.36437958e-02j]
 [0.49802804-3.36437958e-02j 0.52891652+1.14827328e-17j]]",(0.3364186211955197-2.4532681630314094e-06j),"  (0, 0)	(0.18896553033460795+0j)
  (1, 1)	(0.8110344696653919+0j)"
