differential_evolution,time,matrix,degree
[0.         4.98310458],0.19785594940185547,"[[1.+9.34412456e-18j 0.+0.00000000e+00j]
 [0.+0.00000000e+00j 0.+0.00000000e+00j]]",(0.5067246367597866+6.6072938435211635e-18j)
[1.16740094 2.77469721],0.3394455909729004,"[[6.96271727e-01-6.15859529e-18j 4.32990299e-18+4.59866730e-01j]
 [4.32990299e-18-4.59866730e-01j 3.03728273e-01+2.50638388e-18j]]",(0.16496303992872052-0.7632043681033133j)
[1.49645489 3.34968149],0.3320157527923584,"[[ 5.37136492e-01-3.06648486e-18j -1.04756808e-18+4.98618974e-01j]
 [-1.04756808e-18-4.98618974e-01j  4.62863508e-01-1.60695981e-18j]]",(0.10300986846741887+0.6527851814339594j)
[3.12166519 0.13783683],0.26701927185058594,"[[ 9.92726214e-05-1.29788586e-22j -4.91293663e-20+9.96307013e-03j]
 [-4.91293663e-20-9.96307013e-03j  9.99900727e-01-5.72385936e-18j]]",(0.7071078939259777-1.9812329492350953e-07j)
[3.32456663e-06 1.69326308e+00],0.19469451904296875,"[[ 1.00000000e+00+9.91080299e-18j -1.21357821e-22+1.66228331e-06j]
 [-1.21357821e-22-1.66228331e-06j  2.76318581e-12+8.05848861e-29j]]",(0.54690657620956+7.007996003367302e-18j)
[2.57219277 1.3470693 ],0.43558335304260254,"[[7.88876685e-02+2.26195923e-18j 1.15309104e-17+2.69563359e-01j]
 [1.15309104e-17-2.69563359e-01j 9.21112331e-01-2.64427846e-17j]]",(0.26304825612886873-0.2095946458787872j)
[1.9072147  1.93672654],0.30498409271240234,"[[3.34945818e-01-5.54885370e-18j 2.01655005e-17+4.71971521e-01j]
 [2.01655005e-17-4.71971521e-01j 6.65054182e-01-4.21531003e-18j]]",(0.286440183702718-0.6408514651142716j)
[1.15909726 0.12893795],0.29404568672180176,"[[7.00083501e-01+1.83559035e-18j 1.65379128e-18+4.58221117e-01j]
 [1.65379128e-18-4.58221117e-01j 2.99916499e-01+1.66963079e-18j]]",(0.058918521892518484-0.11683381024214572j)
[3.14159265 3.00292496],0.18567299842834473,"[[ 3.74939946e-33+1.91730514e-50j -2.25313086e-34+6.12323400e-17j]
 [-2.25313086e-34-6.12323400e-17j  1.00000000e+00-5.22095519e-20j]]",(0.5626105827740948-3.691772818796186e-20j)
[0.        4.8840179],0.20865440368652344,"[[1.-2.05244806e-17j 0.+0.00000000e+00j]
 [0.+0.00000000e+00j 0.+0.00000000e+00j]]",(0.40037588018379033-1.4512999379815854e-17j)
