Nelder-Mead,time,matrix,degree
[3.00038991e-10 4.71258538e+00],0.05596041679382324,"[[ 1.00000000e+00+3.95407340e-19j -8.30509964e-27+1.50019495e-10j]
 [-8.30509964e-27-1.50019495e-10j  2.25058490e-20-1.51643232e-37j]]",(0.3247019962114601+2.7959521166853395e-19j)
[2.02280057 3.35224505],0.04801034927368164,"[[2.81615312e-01-2.46852140e-20j 3.14776149e-18+4.49786758e-01j]
 [3.14776149e-18-4.49786758e-01j 7.18384688e-01+2.92188900e-18j]]",(0.09404830798310036+0.7876561852741015j)
[3.14154666 4.71239284],0.04028201103210449,"[[5.28857511e-10+1.85844734e-26j 2.95175470e-22+2.29969022e-05j]
 [2.95175470e-22-2.29969022e-05j 9.99999999e-01+2.51791724e-17j]]",(0.22832882800132784+1.780436367656032e-17j)
[3.14153973 4.71239284],0.040587663650512695,"[[7.00238793e-10+1.65389397e-26j 2.25948757e-21+2.64620255e-05j]
 [2.25948757e-21-2.64620255e-05j 9.99999999e-01-2.73466657e-17j]]",(0.07042733791699964-1.9337013273590018e-17j)
[1.57179494 4.71239284],0.024971485137939453,"[[4.99500696e-01+1.35944246e-17j 4.24185152e-17+4.99999751e-01j]
 [4.24185152e-17-4.99999751e-01j 5.00499304e-01-2.17194326e-17j]]",(3.061615470824347e-17+0.4999997506147834j)
[1.25909911 4.71239284],0.028657913208007812,"[[ 6.53337256e-01+7.95886495e-18j -8.69909407e-18+4.75907224e-01j]
 [-8.69909407e-18-4.75907224e-01j  3.46662744e-01-2.39927407e-19j]]",(2.9140912911364455e-17-0.4759072237261142j)
[1.15532952 1.57079242],0.04103565216064453,"[[ 7.01808536e-01+1.93653311e-18j -8.32307128e-18+4.57464004e-01j]
 [-8.32307128e-18-4.57464004e-01j  2.98191464e-01-5.81160885e-18j]]",(2.8011591384716693e-17-0.45746400356771366j)
[1.76091569 4.71238898],0.05824017524719238,"[[4.05511948e-01+1.37447968e-17j 1.25683458e-17+4.90990843e-01j]
 [1.25683458e-17-4.90990843e-01j 5.94488052e-01-2.62324673e-17j]]",(3.0064518210527574e-17+0.49099084293462675j)
[1.41624870e-09 4.71239281e+00],0.07089972496032715,"[[1.00000000e+00-6.77024030e-19j 2.25753644e-26+7.08124348e-10j]
 [2.25753644e-26-7.08124348e-10j 5.01440092e-19-9.21776348e-36j]]",(0.03754759201186775-4.787282828902582e-19j)
[1.38494581 5.02050554],0.031392812728881836,"[[5.92391238e-01-8.97880870e-18j 3.75208574e-17+4.91389722e-01j]
 [3.75208574e-17-4.91389722e-01j 4.07608762e-01-1.26808201e-17j]]",(0.2304519579112094+0.34237194455679026j)
