Powell,time
[1.72040773 6.26869738],0.03390979766845703
[3.14153922 4.71239284],0.03191494941711426
[1.58924516 4.71238898],0.04089045524597168
[1.5468271  4.71239289],0.026927471160888672
[2.73579521 0.30568639],0.14065289497375488
[1.75735367e-09 4.71245868e+00],0.04587697982788086
[1.45482344 1.81791123],0.03490853309631348
[0.85523467 3.78758108],0.05884265899658203
[1.23971399 4.71239287],0.014922857284545898
[1.44340533 1.57079246],0.029439210891723633
