Nelder-Mead,time
[3.14159265 4.23539593],0.021978378295898438
[3.14159265 3.52949661],0.023935794830322266
[2.3778529  5.71445114],0.028886079788208008
[2.85676004 5.86923876],0.026929855346679688
[3.14159265 4.23539593],0.02696371078491211
[3.14159265 4.23539593],0.020943641662597656
[2.93297341 3.25372016],0.039946556091308594
[3.14159265 4.23539593],0.02895832061767578
[3.14159265 5.17659503],0.020943641662597656
[3.14159265 4.23539593],0.019980669021606445
