Nelder-Mead,time,matrix,degree,Powell,time,matrix,degree,differential_evolution,time,matrix,degree,dual_annealing,time,matrix,degree,Density Matrix
[0.94390554 1.60301708],0.05080413818359375,"[[7.93314794e-01+1.39695968e-17j 2.59857362e-17+4.04927687e-01j]
 [2.59857362e-17-4.04927687e-01j 2.06685206e-01+3.80172089e-19j]]",(0.3479641368256834-0.4179757326037281j),[0.87077494 1.60827062],0.02693653106689453,"[[ 8.22117021e-01-2.68325761e-17j -1.83031460e-17+3.82414206e-01j]
 [-1.83031460e-17-3.82414206e-01j  1.77882979e-01+4.47912010e-18j]]",(0.34900709969206234-0.3942804635866328j),[0.943793   1.60297109],0.37140560150146484,"[[7.93360363e-01-1.77878843e-17j 6.97065480e-18+4.04894675e-01j]
 [6.97065480e-18-4.04894675e-01j 2.06639637e-01+6.26462330e-19j]]",(0.3479641402805551-0.41794271630754926j),[0.87077408 1.60827459],0.1764390468597412,"[[ 8.22117351e-01+2.44051938e-17j -2.55541423e-17+3.82413928e-01j]
 [-2.55541423e-17-3.82413928e-01j  1.77882649e-01-4.27204871e-18j]]",(0.3490071244493216-0.39428015853509074j),"  (0, 0)	(0.7933053579422534+0j)
  (0, 1)	(0.34796413672093235-0.013048045947303294j)
  (1, 0)	(0.34796413672093235+0.013048045947303294j)
  (1, 1)	(0.2066946420577466+0j)"
[1.43713992 1.40062562],0.0469510555267334,"[[ 5.66629411e-01+2.19501042e-17j -1.28927057e-17+4.95540636e-01j]
 [-1.28927057e-17-4.95540636e-01j  4.33370589e-01+6.05760699e-18j]]",(0.2251796510483212-0.41162053682518396j),[1.30033567 1.21406062],0.03391838073730469,"[[6.33587688e-01-1.86704703e-18j 1.82822096e-17+4.81823961e-01j]
 [1.82822096e-17-4.81823961e-01j 3.66412312e-01-8.79228827e-18j]]",(0.23011609246194073-0.38936804431255534j),[1.4371454  1.40062575],0.34000587463378906,"[[5.66626696e-01+2.73517295e-17j 6.13385715e-18+4.95541001e-01j]
 [6.13385715e-18-4.95541001e-01j 4.33373304e-01+3.35287926e-18j]]",(0.22517965104074616-0.411620901917417j),[1.30034299 1.21405937],0.188676118850708,"[[ 6.33584161e-01-2.28909193e-17j -2.54031428e-17+4.81824939e-01j]
 [-2.54031428e-17-4.81824939e-01j  3.66415839e-01+6.58655703e-18j]]",(0.2301155424773243-0.38936993192988484j),"  (0, 0)	(0.5666266898188603+0j)
  (0, 1)	(0.2251796510407461+0.08392009880589363j)
  (1, 0)	(0.2251796510407461-0.08392009880589363j)
  (1, 1)	(0.4333733101811395+0j)"
[2.07975461 4.71238938],0.05684995651245117,"[[2.56366084e-01+5.26475346e-18j 4.97731898e-18+4.36626288e-01j]
 [4.97731898e-18-4.36626288e-01j 7.43633916e-01-6.20327953e-18j]]",(2.6735649266649778e-17+0.43662628743673976j),[3.14159265 4.20004499],0.050863027572631836,"[[7.79272628e-18+2.30296578e-35j 2.30784247e-26+2.79154550e-09j]
 [2.30784247e-26-2.79154550e-09j 1.00000000e+00-1.99069677e-17j]]",(0.36253897367496407-1.407635188587951e-17j),[3.14158948 2.34053562],0.3219747543334961,"[[2.52015841e-12-4.89328672e-29j 2.50772257e-23+1.58750068e-06j]
 [2.50772257e-23-1.58750068e-06j 1.00000000e+00-2.18129688e-17j]]",(0.3625389736679243-1.5424098161748535e-17j),[3.1415926  4.01906748],0.1609950065612793,"[[ 6.43664083e-16-2.11743867e-32j -2.83873598e-25+2.53705357e-08j]
 [-2.83873598e-25-2.53705357e-08j  1.00000000e+00+1.42570279e-17j]]",(0.3625389736749623+1.0081241093623239e-17j),"  (0, 0)	(0.25635376672997845+0j)
  (1, 1)	(0.7436462332700216+0j)"
[2.30436573 1.82336787],0.09321045875549316,"[[1.65237396e-01+3.91774014e-18j 1.16577389e-17+3.71394668e-01j]
 [1.16577389e-17-3.71394668e-01j 8.34762604e-01-2.67572781e-18j]]",(0.31940134682446536-0.46420297388143694j),[2.35940141 1.85359358],0.024064302444458008,"[[1.45314611e-01-2.74373083e-18j 2.25129361e-17+3.52417756e-01j]
 [2.25129361e-17-3.52417756e-01j 8.54685389e-01-1.32456753e-17j]]",(0.3198240486186084-0.4446376206205759j),[2.4137669  1.85347682],0.3585047721862793,"[[ 1.26688710e-01-2.92602850e-18j -7.18867861e-18+3.32623932e-01j]
 [-7.18867861e-18-3.32623932e-01j  8.73311290e-01+2.04826438e-17j]]",(0.3210852863307169-0.4232010491441314j),[2.35941727 1.85357903],0.21959304809570312,"[[ 1.45309022e-01+8.71665256e-19j -2.13174297e-17+3.52412131e-01j]
 [-2.13174297e-17-3.52412131e-01j  8.54690978e-01-1.07978345e-17j]]",(0.3198242931533286-0.44463166250073727j),"  (0, 0)	(0.16523739643094468+0j)
  (0, 1)	(0.3194013468244654-0.09280830630448933j)
  (1, 0)	(0.3194013468244654+0.09280830630448933j)
  (1, 1)	(0.8347626035690555+0j)"
[3.14154669 4.71240043],0.05709671974182129,"[[ 5.28239357e-10+7.93931891e-27j -1.82189709e-21+2.29834583e-05j]
 [-1.82189709e-21-2.29834583e-05j  9.99999999e-01-2.38134503e-18j]]",(0.3332254189644207-1.6838653576449874e-18j),[3.14159263 4.20004498],0.05082964897155762,"[[1.13502113e-16+2.79189098e-34j 1.06236628e-24+1.06537371e-08j]
 [1.06236628e-24-1.06537371e-08j 1.00000000e+00-1.62335492e-18j]]",(0.33322542050407955-1.1478852752557116e-18j),[3.14159265 4.73079616],0.30057311058044434,"[[ 3.74939946e-33-1.10149909e-49j -1.81537555e-33+6.12323400e-17j]
 [-1.81537555e-33-6.12323400e-17j  1.00000000e+00+2.77119397e-17j]]",(0.3332254205040799+1.95953004551313e-17j),[3.14159265 4.57258377],0.1134796142578125,"[[3.74939946e-33+7.16785264e-51j 5.39234527e-34+6.12323400e-17j]
 [5.39234527e-34-6.12323400e-17j 1.00000000e+00-5.56335946e-18j]]",(0.3332254205040799-3.9338891974208134e-18j),"  (0, 0)	(0.2356259545021737+0j)
  (1, 1)	(0.7643740454978263+0j)"
[1.46679268 4.71239284],0.02992105484008789,"[[ 5.51908128e-01-2.33647841e-17j -2.73991277e-17+4.97298247e-01j]
 [-2.73991277e-17-4.97298247e-01j  4.48091872e-01+1.14629333e-17j]]",(3.045073529701164e-17-0.4972982466162918j),[5.31404078e-08 5.36468196e+00],0.054125070571899414,"[[1.00000000e+00-1.47034046e-17j 1.53724243e-25+2.65702039e-08j]
 [1.53724243e-25-2.65702039e-08j 7.05975736e-16-7.15970519e-33j]]",(0.6337101118294763-1.039687709199491e-17j),[0.        4.7604247],0.2254960536956787,"[[1.-2.74769435e-17j 0.+0.00000000e+00j]
 [0.+0.00000000e+00j 0.+0.00000000e+00j]]",(0.633710111829478-1.9429133091656206e-17j),[5.06672448e-05 3.31562947e+00],0.06745719909667969,"[[9.99999999e-01+1.17774845e-19j 1.90827248e-22+2.53336224e-05j]
 [1.90827248e-22-2.53336224e-05j 6.41792424e-10+6.37291335e-28j]]",(0.6337101104154697+8.327939896367923e-20j),"  (0, 0)	(0.5518992826188908+0j)
  (1, 1)	(0.44810071738110924+0j)"
[1.51023077 1.66258348],0.030516386032104492,"[[5.30264266e-01+2.20013675e-17j 1.88105302e-18+4.99083234e-01j]
 [1.88105302e-18-4.99083234e-01j 4.69735734e-01+5.01548653e-18j]]",(0.16230537569335593-0.5448248154303161j),[1.39318724 1.84548598],0.013933658599853516,"[[ 5.88338391e-01+6.42032840e-18j -2.78486646e-18+4.92134462e-01j]
 [-2.78486646e-18-4.92134462e-01j  4.11661609e-01+4.18232966e-18j]]",(0.16406437007078253-0.532109276985569j),[1.51022346 1.66257637],0.28341221809387207,"[[ 5.30267915e-01+5.00885126e-18j -7.89554083e-18+4.99083012e-01j]
 [-7.89554083e-18-4.99083012e-01j  4.69732085e-01+1.67431792e-18j]]",(0.16230537568789657-0.5448245941347706j),[1.39320145 1.84548482],0.09749078750610352,"[[5.88331397e-01+1.76182844e-17j 1.79721707e-18+4.92135717e-01j]
 [1.79721707e-18-4.92135717e-01j 4.11668603e-01+6.07670248e-18j]]",(0.16406393264459265-0.5321119376567783j),"  (0, 0)	(0.5302675800823063+0j)
  (0, 1)	(0.1623053756878401-0.04574158170699517j)
  (1, 0)	(0.1623053756878401+0.04574158170699517j)
  (1, 1)	(0.4697324199176937+0j)"
[2.12329622 3.48992155],0.03490853309631348,"[[2.37591593e-01+3.09675040e-18j 1.02333014e-17+4.25607599e-01j]
 [1.02333014e-17-4.25607599e-01j 7.62408407e-01-4.33179187e-18j]]",(0.14526196716565873+0.7474638184910573j),[2.20986232 3.56555915],0.016704797744750977,"[[ 2.01776991e-01-5.54292921e-19j -4.34231920e-18+4.01326596e-01j]
 [-4.34231920e-18-4.01326596e-01j  7.98223009e-01-1.11877226e-17j]]",(0.14560572634320298+0.7214754608156798j),[2.12293551 3.48958106],0.3939502239227295,"[[ 2.37745129e-01+3.04666324e-18j -1.90699407e-18+4.25702223e-01j]
 [-1.90699407e-18-4.25702223e-01j  7.62254871e-01+4.05975125e-18j]]",(0.14526197244623743+0.7475584157886062j),[2.20986339 3.5655484 ],0.18637537956237793,"[[ 2.01776560e-01-5.50814062e-19j -4.04280085e-18+4.01326276e-01j]
 [-4.04280085e-18-4.01326276e-01j  7.98223440e-01+4.21016052e-18j]]",(0.1456057349465832+0.7214750982965589j),"  (0, 0)	(0.2375997056249873+0j)
  (0, 1)	(-0.14526196714917047-0.32185621991625296j)
  (1, 0)	(-0.14526196714917047+0.32185621991625296j)
  (1, 1)	(0.7624002943750127+0j)"
[1.95934908 2.45743429],0.04627537727355957,"[[ 3.10575278e-01+3.69997178e-19j -2.76074724e-18+4.62729159e-01j]
 [-2.76074724e-18-4.62729159e-01j  6.89424722e-01-5.77525257e-18j]]",(0.29245369256153875-0.6419834732262267j),[2.07534915 2.12066987],0.01595616340637207,"[[ 2.58291983e-01+3.71446438e-19j -1.05174938e-17+4.37695367e-01j]
 [-1.05174938e-17-4.37695367e-01j  7.41708017e-01-2.60639125e-17j]]",(0.294180092917261-0.6133291028588461j),[1.95934908 1.96858969],0.3748645782470703,"[[3.10575278e-01+7.64891687e-18j 3.26315721e-17+4.62729159e-01j]
 [3.26315721e-17-4.62729159e-01j 6.89424722e-01-1.34592359e-19j]]",(0.29245369256153864-0.6419834733253911j),[2.07534931 2.1206683 ],0.1934819221496582,"[[2.58291913e-01-3.57007739e-19j 1.28682720e-17+4.37695329e-01j]
 [1.28682720e-17-4.37695329e-01j 7.41708087e-01-1.10608742e-17j]]",(0.29418009772163695-0.6133290546254448j),"  (0, 0)	(0.31057527775313815+0j)
  (0, 1)	(0.29245369256153875-0.17925431419461368j)
  (1, 0)	(0.29245369256153875+0.17925431419461368j)
  (1, 1)	(0.6894247222468618+0j)"
[3.14159265 4.71239283],0.08789467811584473,"[[1.64676499e-29-6.14772618e-46j 9.95868524e-32+4.05803523e-15j]
 [9.95868524e-32-4.05803523e-15j 1.00000000e+00+1.33588786e-17j]]",(0.27503897110991493+9.446153633237277e-18j),[3.14159263 4.20004498],0.06252193450927734,"[[1.23368370e-16-1.05471347e-33j 4.93670851e-25+1.11071315e-08j]
 [4.93670851e-25-1.11071315e-08j 1.00000000e+00+2.56700646e-17j]]",(0.27503897110991443+1.8151476783129242e-17j),[3.14159265 3.18720495],0.247802734375,"[[3.74939946e-33-4.09407998e-51j 2.75381770e-35+6.12323400e-17j]
 [2.75381770e-35-6.12323400e-17j 1.00000000e+00-4.37181562e-19j]]",(0.27503897110991493-3.091340473676141e-19j),[3.14156163 3.43247845],0.1874561309814453,"[[ 2.40672956e-10+1.76148439e-27j -4.54888620e-22+1.55136377e-05j]
 [-4.54888620e-22-1.55136377e-05j  1.00000000e+00+7.88133596e-18j]]",(0.27503897033202673+5.572946081244745e-18j),"  (0, 0)	(0.1944819215623918+0j)
  (1, 1)	(0.8055180784376083+0j)"
