dual_annealing,time,matrix,degree
[0.         1.28375008],1.6025772094726562,"[[1.-8.46026161e-18j 0.+0.00000000e+00j]
 [0.+0.00000000e+00j 0.+0.00000000e+00j]]",(0.647062357784012-5.982308358142733e-18j)
[1.49428476 6.02614769],1.8181321620941162,"[[ 5.38218469e-01+5.27896348e-18j -2.82940430e-19+4.98537209e-01j]
 [-2.82940430e-19-4.98537209e-01j  4.61781531e-01-1.34333654e-18j]]",(0.126736426143095+0.3598467531085019j)
[1.41298531 3.48388132],1.7859387397766113,"[[ 5.78578400e-01+1.29958959e-18j -1.65374687e-17+4.93786832e-01j]
 [-1.65374687e-17-4.93786832e-01j  4.21421600e-01+6.28000412e-18j]]",(0.16573652233203162+0.690664134646143j)
[3.14159265 1.50403854],1.6796200275421143,"[[3.74939946e-33+8.68303047e-50j 1.50619490e-33+6.12323400e-17j]
 [1.50619490e-33-6.12323400e-17j 1.00000000e+00-2.68061026e-17j]]",(0.4156524604423171-1.895477695706882e-17j)
[3.14159265 2.90768451],1.6139402389526367,"[[3.74939946e-33-2.36157341e-50j 8.68819506e-34+6.12323400e-17j]
 [8.68819506e-34-6.12323400e-17j 1.00000000e+00-4.18830843e-18j]]",(0.5211454491480753-2.9615812905048805e-18j)
[1.71567781 1.57183443],1.7199335098266602,"[[4.2781242e-01+8.92789883e-18j 2.7648497e-17+4.94761512e-01j]
 [2.7648497e-17-4.94761512e-01j 5.7218758e-01-8.93804520e-19j]]",(0.24852610071269274-0.495275128971398j)
[2.56901533 4.19645878],1.7505555152893066,"[[ 7.97463126e-02-2.85887919e-18j -1.86802523e-17+2.70900052e-01j]
 [-1.86802523e-17-2.70900052e-01j  9.20253687e-01+6.47003029e-18j]]",(0.23573743944081818+0.4043765812549159j)
[0.         2.99526022],1.59989595413208,"[[1.+2.37762106e-18j 0.+0.00000000e+00j]
 [0.+0.00000000e+00j 0.+0.00000000e+00j]]",(0.24303439660477452+1.6812319765599744e-18j)
[0.         4.61584373],1.5957164764404297,"[[1.-7.59443039e-18j 0.+0.00000000e+00j]
 [0.+0.00000000e+00j 0.+0.00000000e+00j]]",(0.09406007224610914-5.3700732294997884e-18j)
[1.54577903 3.17583499],1.8483257293701172,"[[5.12507345e-01-3.80741096e-19j 2.15580441e-18+4.99843542e-01j]
 [2.15580441e-18-4.99843542e-01j 4.87492655e-01-6.18709341e-19j]]",(0.017112466268574576+0.6089381738247651j)
