Nelder-Mead,time
[3.14159265 6.02532951],0.07702040672302246
[2.94201234 6.28318531],0.05286908149719238
[3.14159265 6.27545656],0.04779314994812012
[3.14159265 6.02532951],0.07095217704772949
[3.14159265 6.25041366],0.0648794174194336
[3.14159265 6.25041366],0.07277703285217285
[3.14159265 6.27545656],0.051435232162475586
[3.14159265 5.97338701],0.06524944305419922
[3.14159265 5.97338701],0.062357187271118164
[3.14159265 5.97338701],0.06505656242370605
