Nelder-Mead,time
[3.14159265 0.        ],0.007615327835083008
[3.14159265 0.08208674],0.020183801651000977
[1.67386787 0.37070895],0.16743731498718262
[1.55692157 0.        ],0.02501058578491211
[0.         0.08208674],0.018001317977905273
[2.00562372 0.1667944 ],0.029564380645751953
[1.69004803 0.19048239],0.04562997817993164
[1.8457022 0.       ],0.026582002639770508
[3.14159265 0.        ],0.005983591079711914
[1.74604886 0.22643173],0.0972437858581543
