Powell,time,matrix,degree
[1.57143377 1.57079246],0.09099578857421875,"[[ 4.99681278e-01+9.06922068e-18j -2.58954113e-17+4.99999898e-01j]
 [-2.58954113e-17-4.99999898e-01j  5.00318722e-01+5.18513047e-18j]]",(3.061616375618881e-17-0.49999989837894443j)
[1.48356904 3.17783923],0.04089474678039551,"[[5.43558359e-01+3.42229876e-19j 8.59662147e-19+4.98099056e-01j]
 [8.59662147e-19-4.98099056e-01j 4.56441641e-01-8.13864759e-19j]]",(0.018054301894435763+0.6966962917527976j)
[2.73974757 1.81225189],0.19358539581298828,"[[3.98295422e-02+5.24996985e-19j 1.42902508e-17+1.95558558e-01j]
 [1.42902508e-17-1.95558558e-01j 9.60170458e-01+1.57157188e-17j]]",(0.1898905271051076-0.24299682673645992j)
[1.52715031 3.1225492 ],0.040903329849243164,"[[ 5.21816082e-01+3.13255670e-20j -3.04856462e-19+4.99523832e-01j]
 [-3.04856462e-19-4.99523832e-01j  4.78183918e-01-3.05856564e-19j]]",(0.009525123111875904-0.6436473330301847j)
[3.14159265 4.71239286],0.1445472240447998,"[[1.74770970e-27+3.85861145e-44j 2.25429644e-30+4.18056181e-14j]
 [2.25429644e-30-4.18056181e-14j 1.00000000e+00+1.23304304e-17j]]",(0.18775344621202728+1.2838882686740614e-18j)
[3.14159265 4.71239794],0.13113880157470703,"[[ 9.67497422e-24+2.39900452e-40j -4.34707598e-29+3.11046206e-12j]
 [-4.34707598e-29-3.11046206e-12j  1.00000000e+00-1.82532474e-17j]]",(0.06181007336035914+1.0619789167152341e-17j)
[5.81788308e-09 4.71239284e+00],0.14603829383850098,"[[ 1.00000000e+00-2.59019770e-17j -7.30526905e-26+2.90894154e-09j]
 [-7.30526905e-26-2.90894154e-09j  8.46194087e-18-2.13445157e-34j]]",(0.3922968887060319-1.8315463597711655e-17j)
[1.41432500e-13 4.71239275e+00],0.14209198951721191,"[[ 1.00000000e+00-2.31618735e-17j -8.63637529e-31+7.07162501e-14j]
 [-8.63637529e-31-7.07162501e-14j  5.00078803e-27+7.01216979e-44j]]",(0.3487637609342446-6.535975848521407e-21j)
[1.8116939  4.71239284],0.10675215721130371,"[[3.80712812e-01-1.54507179e-18j 2.37818186e-17+4.85562114e-01j]
 [2.37818186e-17-4.85562114e-01j 6.19287188e-01-6.57516987e-18j]]",(2.9732104434280156e-17+0.4855621139904306j)
[1.12420818e-13 4.71239284e+00],0.1373462677001953,"[[ 1.00000000e+00-4.73306133e-20j -1.86971240e-30+5.62104091e-14j]
 [-1.86971240e-30-5.62104091e-14j  3.15961009e-27-5.91928035e-44j]]",(0.13418225139622922-3.808342877304297e-19j)
