Nelder-Mead,time
[1.63035589 0.20314619],0.05702972412109375
[0.         0.82507383],0.03457450866699219
[1.10804256 0.64784307],0.032280921936035156
[0.         0.82507383],0.02492523193359375
[0.         0.82507383],0.024586200714111328
[0.         0.82507383],0.02452874183654785
[0.29537222 0.        ],0.028550386428833008
[3.14159265 0.        ],0.007523775100708008
[0.         0.82507383],0.026821613311767578
[3.14159265 0.12074251],0.023328781127929688
