Powell,time
[2.35656833 3.51148104],0.03310370445251465
[2.42707797 6.08485731],0.07740521430969238
[1.67788745 4.71239284],0.02950429916381836
[6.05847698e-14 4.71239285e+00],0.09531307220458984
[2.2802942  4.75396849],0.06465792655944824
[0.74312943 5.5084789 ],0.12150335311889648
[1.68455656 1.75722822],0.030556917190551758
[1.12484557 0.30303098],0.052023887634277344
[1.4617229  2.81303712],0.03453660011291504
[1.00785552 3.09331821],0.029474258422851562
