Nelder-Mead,time
[0.        4.5956192],0.03439736366271973
[3.14159265 0.        ],0.007660388946533203
[3.14159265 0.        ],0.009765625
[3.14159265 0.        ],0.008011579513549805
[3.14159265 0.        ],0.008503198623657227
[0.         3.70131444],0.0308380126953125
[3.14159265 0.        ],0.005987405776977539
[3.14159265 0.        ],0.0070171356201171875
[2.4118565  4.08946118],0.04895353317260742
[0.        4.5956192],0.031423330307006836
