Nelder-Mead,time
[3.14159265 2.18369308],0.023349523544311523
[2.1736075  1.70608424],0.041054725646972656
[3.14159265 2.23447664],0.02024245262145996
[3.14159265 1.82820816],0.02082967758178711
[3.14159265 2.18369308],0.02397918701171875
[3.14159265 1.62348693],0.02733325958251953
[3.14159265 1.8345561 ],0.020031213760375977
[0.65161979 1.92839536],0.05538201332092285
[2.85722757 2.65328206],0.027563095092773438
[3.14159265 2.18369308],0.02018904685974121
