differential_evolution,time,matrix,degree
[1.67034673 1.31084373],1.666229486465454,"[[4.50306972e-01-1.71145056e-18j 1.66471171e-17+4.97524475e-01j]
 [1.66471171e-17-4.97524475e-01j 5.49693028e-01+4.85472141e-18j]]",(0.48080872930349833-0.36964340200404816j)
[1.45514073 0.35982801],1.6932685375213623,"[[5.57698966e-01-4.57632493e-18j 3.83952111e-18+4.96659672e-01j]
 [3.83952111e-18-4.96659672e-01j 4.42301034e-01-2.19884242e-18j]]",(0.17488045876788877-0.03180737836005343j)
[2.71183609 1.00692278],1.7940547466278076,"[[4.54663969e-02-2.97423518e-19j 4.25729325e-19+2.08324755e-01j]
 [4.25729325e-19-2.08324755e-01j 9.54533603e-01+2.61733861e-17j]]",(0.17607424637787672-0.09698265440665563j)
[1.30987307 2.11645827],1.9644687175750732,"[[6.28986333e-01-1.73524879e-17j 1.69925023e-17+4.83076108e-01j]
 [1.69925023e-17-4.83076108e-01j 3.71013667e-01-1.12112186e-17j]]",(0.4129256990921069-0.7337848889891414j)
[1.11350724 5.68490518],2.0069780349731445,"[[ 7.20758677e-01+2.28652270e-19j -2.02432929e-17+4.48626355e-01j]
 [-2.02432929e-17-4.48626355e-01j  2.79241323e-01+3.40577112e-18j]]",(0.2526763067357635+0.077923926613765j)
[2.55265583 3.32710312],2.1658694744110107,"[[8.42341409e-02-4.17989520e-19j 4.98637480e-18+2.77738637e-01j]
 [4.98637480e-18-2.77738637e-01j 9.15765859e-01+1.93716209e-19j]]",(0.05122841040613413+0.5507118961885168j)
[0.96864571 3.74007597],2.0712575912475586,"[[7.83208075e-01-1.48605753e-18j 1.00992719e-17+4.12059688e-01j]
 [1.00992719e-17-4.12059688e-01j 2.16791925e-01+3.25603145e-18j]]",(0.23215033005270355+0.7524997130812503j)
[0.79369975 5.88173808],1.916100025177002,"[[ 8.50606189e-01+1.21260426e-17j -2.71549581e-18+3.56476227e-01j]
 [-2.71549581e-18-3.56476227e-01j  1.49393811e-01+7.93126689e-19j]]",(0.1392934122679988+0.028341124192854845j)
[1.49155164 0.2440283 ],1.5503201484680176,"[[5.39580886e-01-2.42395327e-18j 2.01180671e-18+4.98430891e-01j]
 [2.01180671e-18-4.98430891e-01j 4.60419114e-01-2.31044364e-18j]]",(0.12042764703944507-0.014767232098559287j)
[1.15031932 5.51599207],1.646566390991211,"[[ 7.04097978e-01-9.10726340e-19j -3.93990749e-18+4.56447166e-01j]
 [-3.93990749e-18-4.56447166e-01j  2.95902022e-01-6.46428696e-18j]]",(0.31682796366767835+0.12786832181838476j)
