differential_evolution,time,matrix,degree
[1.29556279 3.57776664],1.574944019317627,"[[ 6.35885846e-01+2.06714371e-18j -1.03978471e-17+4.81180877e-01j]
 [-1.03978471e-17-4.81180877e-01j  3.64114154e-01+2.77146604e-18j]]",(1.8791328486099412-1.2010521949621527e-17j)
[1.77450063 5.86882188],1.6250107288360596,"[[3.98850791e-01-5.75917061e-18j 1.20202017e-17+4.89661962e-01j]
 [1.20202017e-17-4.89661962e-01j 6.01149209e-01-2.21973077e-18j]]",(0.40289916336017967+5.4324019123607154e-17j)
[0.6164343  5.79239847],1.526709794998169,"[[9.07972539e-01-8.67527345e-18j 1.07843692e-17+2.89064712e-01j]
 [1.07843692e-17-2.89064712e-01j 9.20274612e-02+6.27459075e-19j]]",(0.2808991817403038+0j)
[1.49682076 4.30682738],1.6448156833648682,"[[5.36954059e-01-8.03291266e-18j 1.73757578e-17+4.98632528e-01j]
 [1.73757578e-17-4.98632528e-01j 4.63045941e-01+5.19134142e-18j]]",(1.6654833183675768-1.740588764432404e-33j)
[0.66429383 1.21512707],1.6802549362182617,"[[ 8.93676167e-01-2.09403647e-17j -6.47305480e-18+3.08251643e-01j]
 [-6.47305480e-18-3.08251643e-01j  1.06323833e-01+1.66421723e-18j]]",(0.7038848822461827+3.418271308619494e-17j)
[1.88655771 1.51976928],1.5881898403167725,"[[3.44729848e-01+1.38345431e-18j 6.92605436e-18+4.75280107e-01j]
 [6.92605436e-18-4.75280107e-01j 6.55270152e-01-9.10284545e-18j]]",(1.3095636578584273+9.957193087955042e-34j)
[0.91823342 4.76605054],1.7084710597991943,"[[8.03612351e-01-2.22053974e-17j 1.54483615e-17+3.97265076e-01j]
 [1.54483615e-17-3.97265076e-01j 1.96387649e-01-7.13221135e-19j]]",(1.093086497782515-1.762741199570144e-17j)
[1.60408926 4.16367713],1.6714873313903809,"[[ 4.83356609e-01+1.05959499e-17j -2.20266017e-17+4.99722921e-01j]
 [-2.20266017e-17-4.99722921e-01j  5.16643391e-01+1.03811350e-17j]]",(1.7435037608415533+2.71497595983777e-17j)
[1.18928475 6.14277869],1.4720969200134277,"[[6.86161895e-01+1.15043198e-18j 2.08198286e-18+4.64051451e-01j]
 [2.08198286e-18-4.64051451e-01j 3.13838105e-01+9.19421449e-19j]]",(0.13020477459718344-1.0880189477604684e-16j)
[0.30733204 5.13772562],1.5953295230865479,"[[ 9.76572031e-01+2.38941722e-17j -1.05900931e-18+1.51258385e-01j]
 [-1.05900931e-18-1.51258385e-01j  2.34279687e-02+4.79365065e-19j]]",(0.32788479395163495+0j)
