COBYLA,time
[3.14169374 1.90323953],0.015975236892700195
[2.9103164  0.57756177],0.015189170837402344
[3.1417006  1.89831068],0.013022184371948242
[4.44125904 2.38206216],0.013030290603637695
[3.14169674 1.89818303],0.011281013488769531
[4.67986332 0.22423252],0.014032363891601562
[3.14170069 1.89834885],0.010535001754760742
[ 6.80077376 -2.02436419],0.017023563385009766
[3.14145773 1.90222536],0.011059999465942383
[3.1417006  1.89836068],0.011483430862426758
