differential_evolution,time,matrix,degree
[1.02433026 0.05875782],0.3462698459625244,"[[7.59835602e-01-1.06483904e-18j 6.68575842e-19+4.27183169e-01j]
 [6.68575842e-19-4.27183169e-01j 2.40164398e-01-1.80130559e-20j]]",(0.025085910679164873-0.07479528654892949j)
[1.36624969 2.87375066],0.30373239517211914,"[[6.01561636e-01-5.11864340e-18j 2.36487913e-18+4.89576587e-01j]
 [2.36487913e-18-4.89576587e-01j 3.98438364e-01-3.02870259e-18j]]",(0.12956685974615362-0.7428442961033599j)
[3.14159057 2.59377675],0.24204802513122559,"[[1.08897163e-12+6.78323769e-30j 2.05293520e-23+1.04353803e-06j]
 [2.05293520e-23-1.04353803e-06j 1.00000000e+00-7.33082131e-18j]]",(0.4127655283294815-5.183673460079978e-18j)
[1.9543915  2.59000351],0.3207263946533203,"[[ 3.12871614e-01-4.92515199e-18j -2.04478328e-17+4.63662557e-01j]
 [-2.04478328e-17-4.63662557e-01j  6.87128386e-01-1.08683867e-17j]]",(0.24221776943953624-0.7053749333428112j)
[3.14159254 0.01710197],0.41815185546875,"[[3.51575948e-15-1.59676300e-33j 1.05030899e-25+5.92938401e-08j]
 [1.05030899e-25-5.92938401e-08j 1.00000000e+00+7.27034423e-19j]]",(0.0006896181901897023+5.140909727200627e-19j)
[3.14159265 3.77055138],0.24198603630065918,"[[ 3.74939946e-33+1.81449094e-51j -2.18374165e-33+6.12323400e-17j]
 [-2.18374165e-33-6.12323400e-17j  1.00000000e+00+3.42625549e-18j]]",(0.25427710215312516+2.422728493486478e-18j)
[3.14159265 0.08166761],0.25585031509399414,"[[ 3.74939946e-33+6.55443708e-51j -2.27726318e-34+6.12323400e-17j]
 [-2.27726318e-34-6.12323400e-17j  1.00000000e+00+7.50282051e-19j]]",(0.2942981192868465+5.3052952576936485e-19j)
[1.88956891 2.79814828],0.2812008857727051,"[[ 3.43299389e-01+3.42561993e-18j -7.40118440e-18+4.74810403e-01j]
 [-7.40118440e-18-4.74810403e-01j  6.56700611e-01-4.53580197e-18j]]",(0.15988399993050526-0.7612149687339068j)
[1.77576459e-07 2.95530211e+00],0.4132087230682373,"[[1.00000000e+00+3.61667965e-18j 1.32838761e-24+8.87882294e-08j]
 [1.32838761e-24-8.87882294e-08j 7.88334969e-15-1.74994870e-32j]]",(0.05706798035572746+2.5573787030520887e-18j)
[1.58720249 4.65800017],0.36456799507141113,"[[ 4.91797287e-01+3.33765289e-18j -9.59439439e-18+4.99932711e-01j]
 [-9.59439439e-18-4.99932711e-01j  5.08202713e-01-2.32708634e-17j]]",(0.0856126257235032+0.5271100504967307j)
