Nelder-Mead,time
[0.67886161 2.61477889],0.035996437072753906
[1.69783106 1.59790741],0.028751373291015625
[0.         2.50929153],0.030891895294189453
[3.14159265 1.44856463],0.0328679084777832
[1.3354414 1.0973471],0.04038095474243164
[0.32502301 3.24310278],0.03821563720703125
[1.77606507 1.57079573],0.03685593605041504
[1.28653206 1.57081302],0.027232885360717773
[0.         2.50929153],0.029092788696289062
[1.45171295 1.5707859 ],0.04575991630554199
