Nelder-Mead,time
[2.63837513 5.16116721],0.0375063419342041
[2.0708316 4.4169378],0.03130531311035156
[3.14159265 4.79203998],0.03135800361633301
[2.52266541 4.37805145],0.03221559524536133
[2.71518784 5.98311464],0.03135871887207031
[3.14159265 4.71807001],0.0282132625579834
[3.14159265 4.72008743],0.028319120407104492
[2.40604879 2.0673117 ],0.07144427299499512
[2.46532171 3.90277576],0.03418993949890137
[3.14159265 4.72008743],0.03234696388244629
