Nelder-Mead,time
[3.14159265 0.        ],0.009231090545654297
[1.21126195 1.53563331],0.046353816986083984
[0.        0.7470121],0.024709224700927734
[3.14159265 0.        ],0.008566141128540039
[1.57093124 0.01142838],0.03606152534484863
[3.14159265 0.        ],0.008033990859985352
[1.5195595 0.       ],0.026254653930664062
[3.14159265 0.        ],0.008671045303344727
[1.49991575 0.12325312],0.02788090705871582
[3.14159265 0.        ],0.008677959442138672
