differential_evolution,time,matrix,degree
[2.00221023 2.58442969],0.3724842071533203,"[[2.90922213e-01-5.80104181e-18j 2.02892065e-17+4.54187713e-01j]
 [2.02892065e-17-4.54187713e-01j 7.09077787e-01-9.85652270e-18j]]",(0.240165646426738-0.7071130132157912j)
[1.91330426 3.27571038],0.389254093170166,"[[ 3.32074799e-01+1.28500909e-18j -1.60558071e-18+4.70957670e-01j]
 [-1.60558071e-18-4.70957670e-01j  6.67925201e-01+2.68944097e-18j]]",(0.06297458109230791+0.7989236097416565j)
[3.14159265 2.99215024],0.2335963249206543,"[[ 3.74939946e-33-8.24597174e-51j -4.34745957e-34+6.12323400e-17j]
 [-4.34745957e-34-6.12323400e-17j  1.00000000e+00+2.77202704e-19j]]",(0.4769387346090808+1.960119118747093e-19j)
[1.62060002 6.26733809],0.3280930519104004,"[[ 4.75108449e-01+4.80815988e-21j -1.19886447e-19+4.99380026e-01j]
 [-1.19886447e-19-4.99380026e-01j  5.24891551e-01-1.66226591e-19j]]",(0.007051809082769795+0.34896811156332075j)
[1.45737912 4.8872197 ],0.31217098236083984,"[[ 5.56587102e-01-2.63908181e-17j -1.48266029e-17+4.96787580e-01j]
 [-1.48266029e-17-4.96787580e-01j  4.43412898e-01+7.52658359e-18j]]",(0.20667819305501434+0.41037563297567237j)
[1.95527746 5.98847227],0.3243534564971924,"[[3.12460901e-01+1.70474546e-18j 1.64341368e-17+4.63496587e-01j]
 [1.64341368e-17-4.63496587e-01j 6.87539099e-01-6.08577891e-18j]]",(0.1346296611676204+0.14873933741739215j)
[3.14159265 6.27571414],0.2583162784576416,"[[3.74939946e-33-6.47821499e-52j 5.08163420e-36+6.12323400e-17j]
 [5.08163420e-36-6.12323400e-17j 1.00000000e+00-7.19332867e-20j]]",(0.6661532992941359-5.086451484210587e-20j)
[3.14159265 3.0873944 ],0.20393919944763184,"[[3.74939946e-33+9.31792704e-51j 1.06309652e-34+6.12323400e-17j]
 [1.06309652e-34-6.12323400e-17j 1.00000000e+00-1.08646970e-18j]]",(0.29990259942531744-7.682500933814061e-19j)
[3.14159174 5.45312732],0.3831753730773926,"[[2.09354497e-13+4.07250082e-30j 1.65257668e-23+4.57552726e-07j]
 [1.65257668e-23-4.57552726e-07j 1.00000000e+00+3.31266787e-18j]]",(0.059014504720216875+2.342409918088163e-18j)
[1.37906697 3.09356403],0.35693788528442383,"[[ 5.95278424e-01-4.19910626e-19j -5.05429171e-19+4.90838081e-01j]
 [-5.05429171e-19-4.90838081e-01j  4.04721576e-01+7.56573253e-19j]]",(0.02342198795113514-0.7671627492669956j)
