Powell,time
[1.43262157 3.41915281],0.032946109771728516
[4.25259113e-10 4.71239262e+00],0.07487320899963379
[1.96621124 1.57079242],0.03187894821166992
[3.14153736 4.71239284],0.0319063663482666
[1.78274656 2.90722811],0.031949758529663086
[1.38326265 2.79643105],0.03350543975830078
[2.23034913 4.82944024],0.22162652015686035
[0.61214337 5.26989916],0.09230732917785645
[1.73546793 2.86979066],0.035494089126586914
[0.69504644 4.71240668],0.04089045524597168
