Powell,time
[3.14159265 4.71239286],0.09596371650695801
[2.53124654 2.70072405],0.07963395118713379
[1.6737349  1.33365616],0.03006291389465332
[1.55689956 4.71239284],0.02662348747253418
[1.68190098e-14 4.71239285e+00],0.09308242797851562
[2.00563301 0.16677459],0.05004549026489258
[1.69006635 0.19051283],0.032792091369628906
[1.84569219 3.36337328],0.03054332733154297
[3.14159265 4.71239282],0.0756986141204834
[1.74608808 0.22643307],0.035051584243774414
