Nelder-Mead,time,matrix,degree
[0.99731009 2.15939729],0.23923635482788086,"[[ 7.71281915e-01+1.59845841e-17j -3.43046006e-19+4.20007289e-01j]
 [-3.43046006e-19-4.20007289e-01j  2.28718085e-01+3.91630428e-18j]]",(1.48147613569012+0j)
[2.29267586 4.74132934],0.19217419624328613,"[[ 1.69601723e-01-2.39348047e-18j -2.20346374e-17+3.75282532e-01j]
 [-2.20346374e-17-3.75282532e-01j  8.30398277e-01+1.79447372e-17j]]",(1.0459891970902055+3.73276596199827e-18j)
[2.70529026 5.99652665],0.21397995948791504,"[[4.68397844e-02-2.60130533e-19j 1.66263901e-18+2.11295573e-01j]
 [1.66263901e-18-2.11295573e-01j 9.53160216e-01-8.14619425e-18j]]",(0.12072506744272632-3.044440367508383e-17j)
[1.50861539 6.28318531],0.19285345077514648,"[[ 5.31070439e-01-2.58859085e-33j -5.54192325e-34+4.99033694e-01j]
 [-5.54192325e-34-4.99033694e-01j  4.68929561e-01+1.32826629e-33j]]",(0.1199866767167715+0j)
[2.11446385 4.91164124],0.19452214241027832,"[[2.41360903e-01+6.88614492e-18j 2.05904344e-17+4.27908656e-01j]
 [2.05904344e-17-4.27908656e-01j 7.58639097e-01+1.51471447e-17j]]",(1.083928053767529+1.0740441493311183e-17j)
[1.48804506 2.78171932],0.19514775276184082,"[[ 5.41328426e-01+6.67838997e-18j -1.02059029e-17+4.98289034e-01j]
 [-1.02059029e-17-4.98289034e-01j  4.58671574e-01-1.00728639e-18j]]",(1.960976687414178+9.934678873220405e-18j)
[2.54712137 6.28318531],0.1913127899169922,"[[8.57776321e-02-7.09711376e-34j 6.20509150e-33+2.80035408e-01j]
 [6.20509150e-33-2.80035408e-01j 9.14222368e-01+3.43336729e-33j]]",(0.01929894125269395-7.24398521440683e-21j)
[2.66735067 6.28318531],0.2457280158996582,"[[5.51804325e-02-8.99432185e-35j 2.50333273e-33+2.28332110e-01j]
 [2.50333273e-33-2.28332110e-01j 9.44819567e-01+6.12943474e-33j]]",(1.39077003914531+2.5280038263221293e-17j)
[2.76734858 2.76265679],0.1928555965423584,"[[ 3.46078843e-02+2.62529123e-19j -5.62177319e-19+1.82784514e-01j]
 [-5.62177319e-19-1.82784514e-01j  9.65392116e-01-5.20177874e-19j]]",(0.7180540363378223+0j)
[1.53474039 5.77310243],0.2149958610534668,"[[ 5.18024063e-01-4.58058325e-18j -1.04509842e-17+4.99675028e-01j]
 [-1.04509842e-17-4.99675028e-01j  4.81975937e-01-5.33259902e-18j]]",(0.5042430739506916-1.0604118130264271e-33j)
