Powell,time
[3.14159265 4.71239285],0.07544636726379395
[8.10582006e-14 4.71239287e+00],0.07607460021972656
[1.58949799 1.42005553],0.0236666202545166
[1.48920638 6.11515001],0.037142276763916016
[1.57253861 1.63001551],0.05134129524230957
[1.8497641  4.71239284],0.09630942344665527
[0.84298411 5.92377266],0.046613454818725586
[1.86790037 3.12287617],0.045804738998413086
[3.14159265 4.71239284],0.08537793159484863
[1.24145922e-13 4.71239284e+00],0.10398077964782715
