COBYLA,time
[3.14173515 6.90741959],0.03542041778564453
[4.78626916 4.51201495],0.0573115348815918
[3.14147361 6.81658373],0.041329145431518555
[3.14149115 6.90778594],0.03577756881713867
[4.63289278 5.07752277],0.03921651840209961
[3.14173515 6.90741959],0.03403186798095703
[3.14170181 6.85492549],0.03187203407287598
[3.30461086 5.55272016],0.033627986907958984
[4.76744516 6.00301542],0.03987455368041992
[3.14149115 6.90778594],0.02926039695739746
