COBYLA,time
[4.93764073 6.02752105],0.017174959182739258
[3.14145963 6.87733847],0.011591911315917969
[1.80065628 4.81508763],0.013587474822998047
[3.14153035 6.87506061],0.0278475284576416
[1.89619319 4.69282873],0.015255928039550781
[3.92716911 4.1629684 ],0.06254053115844727
[3.14145963 6.87733847],0.012542247772216797
[2.82519403 6.21791029],0.011156320571899414
[4.73814032 4.83015439],0.012508630752563477
[1.10490991 6.4427186 ],0.015461444854736328
