Powell,time
[3.14154648 4.71239284],0.03275871276855469
[1.21125959 1.53567874],0.029621362686157227
[7.01662598e-11 4.71239282e+00],0.07981324195861816
[3.14154985 4.71239284],0.030908584594726562
[1.57090125 1.5609532 ],0.024027109146118164
[3.14154817 4.71239284],0.03203725814819336
[1.51958219 3.19325651],0.02774953842163086
[3.14154666 4.71239284],0.03123164176940918
[1.49987701 3.01838239],0.029814958572387695
[3.14154666 4.71239284],0.030783653259277344
