0,1,0,1,0,1,0
Nelder-Mead,,Powell,,COBYLA,,Density Matrix
,Time,,Time,,Time,2023-01-11 17:42:01.897881
[0.23625907 1.19226443],0.03490638732910156,[0.23627858 1.19224957],0.059806108474731445,[0.22999094 1.87605079],0.010008811950683594,[0.98590487+0.j         0.10875215+0.04325225j]
[0.18507368 3.80380773],0.04188728332519531,[1.58801145 4.56671543],0.026899337768554688,[0.14736882 2.98463043],0.01100778579711914,[ 0.49138594+0.j         -0.05657398-0.07256057j]
[0.4727114  4.57207559],0.03689837455749512,[2.66888679 4.57212384],0.08473539352416992,[0.06501859 2.94823484],0.008975744247436523,[ 0.05871582+0.j         -0.22540552-0.03182888j]
[0.         2.68943515],0.03394627571105957,[2.51827799e-09 4.71249187e+00],0.036864519119262695,[-9.58070614e-05  3.03607326e+00],0.008976221084594727,[0.75927566+0.j 0.        +0.j]
[0.         2.68943515],0.024972915649414062,[1.56650769 4.71239284],0.023896217346191406,[-9.58064085e-05  3.03607326e+00],0.010970354080200195,[0.5021411+0.j 0.       +0.j]
[0.         2.68943515],0.023937702178955078,[3.14159265 4.71239285],0.07978582382202148,[-9.58064085e-05  3.03607326e+00],0.010009765625,[0.17209575+0.j 0.        +0.j]
[0.38278482 3.61742243],0.033910512924194336,[1.49526867 3.31399768],0.022942066192626953,[1.49519847 4.34445186],0.010965347290039062,[ 0.53772115+0.j         -0.08553765-0.16600811j]
[0.        2.4240696],0.018911361694335938,[3.14159265 4.71239286],0.07480001449584961,[1.09357397e-04 3.03601812e+00],0.010063409805297852,[0.20448322+0.j 0.        +0.j]
[0.         2.68943515],0.02696394920349121,[2.51827799e-09 4.71249187e+00],0.039886474609375,[5.07757414e-05 3.03700078e+00],0.012965679168701172,[0.97130203+0.j 0.        +0.j]
[0.         2.68943515],0.029892683029174805,[1.25204749 4.71239288],0.014000654220581055,[-9.58064085e-05  3.03607326e+00],0.009971857070922852,[0.65668873+0.j 0.        +0.j]
