Nelder-Mead,time,matrix,degree,Powell,time,matrix,degree,differential_evolution,time,matrix,degree,dual_annealing,time,matrix,degree,Density Matrix
[1.20988918 4.7123929 ],0.02593374252319336,"[[ 6.76561541e-01-2.51660582e-17j -2.05344678e-17+4.67788438e-01j]
 [-2.05344678e-17-4.67788438e-01j  3.23438459e-01-1.30324739e-17j]]",(2.864378062843394e-17-0.4677884374233756j),[1.86066838e-08 5.25845103e+00],0.043320655822753906,"[[ 1.00000000e+00+6.64661762e-18j -3.67205789e-25+9.30334192e-09j]
 [-3.67205789e-25-9.30334192e-09j  8.65521709e-17-5.34072750e-34j]]",(0.4574250114747493+4.699868394340049e-18j),[1.20991027 4.71238899],0.025931835174560547,"[[6.76551676e-01-1.61072083e-17j 1.73462241e-17+4.67792161e-01j]
 [1.73462241e-17-4.67792161e-01j 3.23448324e-01-1.15144298e-17j]]",(2.864400862596437e-17+0.46779216090561687j),[5.51573933e-09 6.10769004e+00],0.11568951606750488,"[[ 1.00000000e+00-3.55572086e-19j -9.00411121e-27+2.75786966e-09j]
 [-9.00411121e-27-2.75786966e-09j  7.60584508e-18+4.63733529e-36j]]",(0.4574250114747494-2.5142743310871897e-19j),"  (0, 0)	(0.6765516725018704+0j)
  (1, 1)	(0.3234483274981297+0j)"
[2.56859711 3.07342529],0.10072803497314453,"[[ 7.98596443e-02+1.79514304e-19j -1.71709878e-18+2.71075786e-01j]
 [-1.71709878e-18-2.71075786e-01j  9.20140356e-01-1.06401853e-18j]]",(0.018466686053718814-0.5413504137136476j),[2.55795976 3.07343106],0.053856611251831055,"[[8.27668889e-02+1.00993499e-19j 8.77970881e-19+2.75529547e-01j]
 [8.77970881e-19-2.75529547e-01j 9.17233111e-01-2.53547295e-19j]]",(0.018463642991632945-0.5458927192919484j),[2.56859766 3.07343773],0.2723255157470703,"[[7.98594955e-02-1.36413172e-19j 1.30268382e-18+2.71075555e-01j]
 [1.30268382e-18-2.71075555e-01j 9.20140504e-01-2.72758878e-18j]]",(0.01846668623935469-0.541350177708308j),[2.55796841 3.07343773],0.11854887008666992,"[[8.27645056e-02-8.69908236e-20j 3.07562298e-19+2.75525937e-01j]
 [3.07562298e-19-2.75525937e-01j 9.17235494e-01+3.92604666e-21j]]",(0.01846364501649639-0.5458890508699378j),"  (0, 0)	(0.08950382635824915+0j)
  (0, 1)	(0.018460834763828666-0.27044621290108045j)
  (1, 0)	(0.018460834763828666+0.27044621290108045j)
  (1, 1)	(0.910496173641751+0j)"
[0.99290959 1.63013503],0.07515192031860352,"[[ 7.73127526e-01-2.00226696e-17j -3.55852344e-17+4.18809449e-01j]
 [-3.55852344e-17-4.18809449e-01j  2.26872474e-01+6.83905236e-19j]]",(0.3511601958828819-0.44364393976943783j),[0.91095951 1.64139701],0.02593064308166504,"[[8.06493966e-01-2.48035460e-18j 3.25644245e-18+3.95046135e-01j]
 [3.25644245e-18-3.95046135e-01j 1.93506034e-01+1.20676992e-18j]]",(0.3524683333436267-0.4183222970814818j),[0.99290959 1.63012896],0.10782074928283691,"[[ 7.73127526e-01+6.08445265e-19j -1.59190798e-17+4.18809449e-01j]
 [-1.59190798e-17-4.18809449e-01j  2.26872474e-01+6.66078487e-18j]]",(0.35116019588288183-0.4436439398751123j),[0.91095647 1.64140003],0.06038188934326172,"[[8.06495166e-01+2.47584724e-18j 1.61239235e-18+3.95045204e-01j]
 [1.61239235e-18-3.95045204e-01j 1.93504834e-01+5.64218340e-18j]]",(0.3524684310973249-0.41832125338739606j),"  (0, 0)	(0.773127525766956+0j)
  (0, 1)	(0.35116019588288183-0.024834490759701334j)
  (1, 0)	(0.35116019588288183+0.024834490759701334j)
  (1, 1)	(0.22687247423304413+0j)"
[3.14155078 4.71239284],0.03191399574279785,"[[ 4.38430601e-10-1.11759547e-26j -9.28678397e-22+2.09387345e-05j]
 [-9.28678397e-22-2.09387345e-05j  1.00000000e+00-1.74710315e-17j]]",(0.2724945192247479-1.2353884967390126e-17j),[3.14159264 4.44989777],0.04185366630554199,"[[6.59397994e-17-1.37271361e-33j 1.34996627e-25+8.12033247e-09j]
 [1.34996627e-25-8.12033247e-09j 1.00000000e+00+9.97873682e-18j]]",(0.27249452064925805+7.056032473799739e-18j),[3.14159265 4.71251545],0.10145854949951172,"[[6.94998164e-26+8.24788466e-43j 1.72857754e-29+2.63628178e-13j]
 [1.72857754e-29-2.63628178e-13j 1.00000000e+00-1.59055136e-17j]]",(0.2724945206492582-1.1246896509211047e-17j),[3.14159265 4.44969289],0.08357644081115723,"[[ 2.39885584e-18+6.47288877e-35j -5.20973027e-26+1.54882402e-09j]
 [-5.20973027e-26-1.54882402e-09j  1.00000000e+00+3.13127625e-18j]]",(0.2724945206492582+2.2141466726817743e-18j),"  (0, 0)	(0.19268272338726822+0j)
  (1, 1)	(0.8073172766127318+0j)"
[0.79725579 0.31333638],0.040497541427612305,"[[8.49336329e-01-5.05724877e-18j 9.91849461e-18+3.57720742e-01j]
 [9.91849461e-18-3.57720742e-01j 1.50663671e-01-1.00817775e-18j]]",(0.11026512537347717-0.05256879420668666j),[0.74854095 0.34674749],0.03793501853942871,"[[8.66341317e-01+6.41825159e-18j 7.67641147e-18+3.40285233e-01j]
 [7.67641147e-18-3.40285233e-01j 1.33658683e-01+1.26235258e-18j]]",(0.1126377222101319-0.034393240067380995j),[0.79733683 0.31332051],0.1105046272277832,"[[8.49307339e-01+1.02689132e-17j 3.52857131e-18+3.57749050e-01j]
 [3.52857131e-18-3.57749050e-01j 1.50692661e-01-1.44952963e-18j]]",(0.11026511916211089-0.052597105890109234j),[0.74854095 0.34674572],0.06093597412109375,"[[8.66341318e-01-2.57987125e-18j 1.31724843e-17+3.40285232e-01j]
 [1.31724843e-17-3.40285232e-01j 1.33658682e-01-8.29005856e-19j]]",(0.11263772245947817-0.034393239083416606j),"  (0, 0)	(0.8493073368475705+0j)
  (0, 1)	(0.11026511916211085+0.3051519444353121j)
  (1, 0)	(0.11026511916211085-0.3051519444353121j)
  (1, 1)	(0.15069266315242943+0j)"
[1.98026273 0.5479561 ],0.06530404090881348,"[[ 3.00940051e-01-6.29700640e-18j -6.92829763e-18+4.58666694e-01j]
 [-6.92829763e-18-4.58666694e-01j  6.99059949e-01+2.67289873e-18j]]",(0.2389247631278366-0.20821673940630478j),[2.09269824 0.76185239],0.01699209213256836,"[[ 2.50735123e-01+6.93740329e-18j -2.24316535e-18+4.33436294e-01j]
 [-2.24316535e-18-4.33436294e-01j  7.49264877e-01-7.74947965e-18j]]",(0.24561513997296927-0.17800192504361861j),[1.98026273 0.54791844],0.15981698036193848,"[[3.00940051e-01-3.70784207e-18j 6.77835762e-18+4.58666695e-01j]
 [6.77835762e-18-4.58666695e-01j 6.99059949e-01+2.06692180e-18j]]",(0.23892476312783661-0.20821673942614344j),[2.09269937 0.76185167],0.039989471435546875,"[[ 2.50734632e-01+6.88986986e-18j -3.12879707e-17+4.33436012e-01j]
 [-3.12879707e-17-4.33436012e-01j  7.49265368e-01+7.17803852e-18j]]",(0.24561527898798616-0.17800154962310427j),"  (0, 0)	(0.3009400508646054+0j)
  (0, 1)	(0.23892476312783661+0.25044995508110995j)
  (1, 0)	(0.23892476312783661-0.25044995508110995j)
  (1, 1)	(0.6990599491353946+0j)"
[0.85105969 3.35472356],0.17507147789001465,"[[8.29593326e-01+5.70312532e-19j 4.73713749e-18+3.75989680e-01j]
 [4.73713749e-18-3.75989680e-01j 1.70406674e-01+1.70297806e-18j]]",(0.08061632268858172+0.710723923787491j),[0.96333344 3.36851478],0.09291243553161621,"[[ 7.85393038e-01-5.20040759e-18j -9.96119845e-19+4.10549405e-01j]
 [-9.96119845e-19-4.10549405e-01j  2.14606962e-01-1.44328070e-18j]]",(0.07974818210276817+0.752926183433894j),[0.85081258 3.35477205],0.31583356857299805,"[[8.29686228e-01-5.17161734e-18j 6.23621081e-18+3.75908222e-01j]
 [6.23621081e-18-3.75908222e-01j 1.70313772e-01+1.66444968e-18j]]",(0.08061902726373545+0.7106197226833788j),[0.96333212 3.36851348],0.20168423652648926,"[[7.85393581e-01+1.98081189e-19j 5.24773773e-18+4.10549027e-01j]
 [5.24773773e-18-4.10549027e-01j 2.14606419e-01+9.55306324e-19j]]",(0.07974818830875674+0.75292574849739j),"  (0, 0)	(0.7457372763523561+0j)
  (0, 1)	(-0.07953029718512415-0.34443953054760346j)
  (1, 0)	(-0.07953029718512415+0.34443953054760346j)
  (1, 1)	(0.25426272364764385+0j)"
[3.14154666 4.71239284],0.03168916702270508,"[[ 5.28857511e-10+2.16280299e-26j -7.80539183e-22+2.29969022e-05j]
 [-7.80539183e-22-2.29969022e-05j  9.99999999e-01+2.85299758e-18j]]",(0.04843647004380978+2.0173737805342147e-18j),[3.14159265 4.44989778],0.04288530349731445,"[[ 1.56280463e-18-1.42219159e-35j -6.11111578e-26+1.25012185e-09j]
 [-6.11111578e-26-1.25012185e-09j  1.00000000e+00-1.07229713e-17j]]",(0.04843647625101724-7.582285711725935e-18j),[3.14159265 4.71236945],0.10137271881103516,"[[ 7.86822519e-26-1.16871037e-42j -3.59510483e-30+2.80503568e-13j]
 [-3.59510483e-30-2.80503568e-13j  1.00000000e+00-1.52384383e-17j]]",(0.04843647625101718-1.0775203041737126e-17j),[3.14159265 4.93080171],0.09773993492126465,"[[7.5158135e-19-9.85801849e-36j 4.7471857e-26+8.66937916e-10j]
 [4.7471857e-26-8.66937916e-10j 1.0000000e+00-2.22501700e-17j]]",(0.04843647625101718-1.5733246117357544e-17j),"  (0, 0)	(0.034249760813875506+0j)
  (1, 1)	(0.9657502391861246+0j)"
[2.71795755e-09 4.71257451e+00],0.045882225036621094,"[[1.00000000e+00+8.45632882e-18j 7.89318582e-27+1.35897877e-09j]
 [7.89318582e-27-1.35897877e-09j 1.84682331e-18+2.06607908e-35j]]",(0.11621580383550292+5.979527451139242e-18j),[6.62868412e-09 5.25845161e+00],0.05485415458679199,"[[ 1.00000000e+00-1.68426602e-17j -3.55123538e-26+3.31434206e-09j]
 [-3.55123538e-26-3.31434206e-09j  1.09848633e-17+2.70429241e-34j]]",(0.11621580383550288-1.1909559241253571e-17j),[2.04573943e-16 4.71284343e+00],0.11070561408996582,"[[ 1.00000000e+00+2.74906100e-17j -3.29853798e-33+1.02286971e-16j]
 [-3.29853798e-33-1.02286971e-16j  1.04626245e-32+1.61310150e-49j]]",(0.11621580383550292+1.9438796760211182e-17j),[1.55399992e-09 5.18523740e+00],0.09283947944641113,"[[1.00000000e+00+8.28043549e-18j 3.02897370e-26+7.76999958e-10j]
 [3.02897370e-26-7.76999958e-10j 6.03728935e-19+1.81159865e-35j]]",(0.11621580383550292+5.855152089281225e-18j),"  (0, 0)	(0.9178230170268702+0j)
  (1, 1)	(0.08217698297312974+0j)"
[1.57930937 1.47746042],0.033875465393066406,"[[4.95743530e-01-3.50916626e-18j 5.19203763e-17+4.99981882e-01j]
 [5.19203763e-17-4.99981882e-01j 5.04256470e-01-2.30865311e-17j]]",(0.04528569723675134-0.4533777388645694j),[1.63623311 0.77104683],0.01695084571838379,"[[ 4.67304955e-01+1.13186282e-17j -2.39785575e-17+4.98929889e-01j]
 [-2.39785575e-17-4.98929889e-01j  5.32695045e-01+7.52949427e-18j]]",(0.04546393052901256-0.45055248257878794j),[1.57931447 1.47744915],0.09375977516174316,"[[4.95740981e-01+8.05700135e-18j 1.92975400e-18+4.99981860e-01j]
 [1.92975400e-18-4.99981860e-01j 5.04259019e-01+8.81706881e-18j]]",(0.045285697235334314-0.4533777171743457j),[1.63624362 0.77105103],0.07806706428527832,"[[4.67299710e-01+1.21720551e-17j 2.02239624e-18+4.98929545e-01j]
 [2.02239624e-18-4.98929545e-01j 5.32700290e-01-1.33274968e-17j]]",(0.0454639969329459-0.4505514821519375j),"  (0, 0)	(0.49574098097134167+0j)
  (0, 1)	(0.04528569723533436+0.04660414325352395j)
  (1, 0)	(0.04528569723533436-0.04660414325352395j)
  (1, 1)	(0.5042590190286583+0j)"
[1.72816903 3.36451258],0.05811119079589844,"[[ 4.21638037e-01-2.36738276e-18j -8.48839774e-18+4.93821226e-01j]
 [-8.48839774e-18-4.93821226e-01j  5.78361963e-01-3.27149378e-18j]]",(0.10914434087274157+0.7265620285966241j),[1.86668725 3.58009747],0.04189252853393555,"[[3.54203913e-01+4.50049373e-18j 2.55775759e-18+4.78271368e-01j]
 [2.55775759e-18-4.78271368e-01j 6.45796087e-01+5.87057256e-18j]]",(0.11011592846680403+0.704738685896879j),[1.72816904 3.36445281],0.19281554222106934,"[[4.21638037e-01+2.21864596e-19j 8.86267023e-18+4.93821225e-01j]
 [8.86267023e-18-4.93821225e-01j 5.78361963e-01+2.70069196e-18j]]",(0.10914434087274165+0.7265620285391962j),[1.86668486 3.58009507],0.1093897819519043,"[[3.54205055e-01-6.51894453e-18j 8.81430707e-18+4.78271716e-01j]
 [8.81430707e-18-4.78271716e-01j 6.45794945e-01-9.50525587e-18j]]",(0.11011589419301208+0.7047392502862928j),"  (0, 0)	(0.4216380369443722+0j)
  (0, 1)	(-0.10914434087274158-0.23274080304755226j)
  (1, 0)	(-0.10914434087274158+0.23274080304755226j)
  (1, 1)	(0.5783619630556279+0j)"
[1.26883925 4.7123929 ],0.01558065414428711,"[[6.48694651e-01-1.94876336e-17j 2.55913246e-17+4.77378153e-01j]
 [2.55913246e-17-4.77378153e-01j 3.51305349e-01-8.35953362e-18j]]",(2.923098133067144e-17+0.47737815263998057j),[6.18970880e-09 3.20124172e+00],0.05871176719665527,"[[1.00000000e+00+9.71751452e-19j 9.66754639e-27+3.09485440e-09j]
 [9.66754639e-27-3.09485440e-09j 9.57812376e-18+1.33192914e-35j]]",(0.49682389984897923+6.871320411670485e-19j),[1.26884386 4.71238899],0.025928735733032227,"[[6.48692451e-01-2.58591382e-17j 3.99936122e-17+4.77378838e-01j]
 [3.99936122e-17-4.77378838e-01j 3.51307549e-01+5.54241564e-18j]]",(2.923102330591944e-17+0.4773788381478026j),[2.11362252e-08 5.10111671e+00],0.080535888671875,"[[1.00000000e+00+1.04787338e-17j 9.73202229e-25+1.05681126e-08j]
 [9.73202229e-25-1.05681126e-08j 1.11685004e-16+1.29595641e-33j]]",(0.49682389984897884+7.409583722385721e-18j),"  (0, 0)	(0.6486924513612407+0j)
  (1, 1)	(0.3513075486387595+0j)"
[2.71795755e-09 4.71257451e+00],0.05847930908203125,"[[1.00000000e+00+8.45632882e-18j 7.89318582e-27+1.35897877e-09j]
 [7.89318582e-27-1.35897877e-09j 1.84682331e-18+2.06607908e-35j]]",(0.13413310573547502+5.979527451139243e-18j),[1.71166879e-09 5.25845185e+00],0.04188847541809082,"[[ 1.00000000e+00-1.54158484e-17j -1.70531141e-26+8.55834395e-10j]
 [-1.70531141e-26-8.55834395e-10j  7.32452512e-19+6.87894919e-36j]]",(0.13413310573547507-1.0900650956240792e-17j),[2.04573943e-16 4.71284343e+00],0.0961151123046875,"[[ 1.00000000e+00+2.74906100e-17j -3.29853798e-33+1.02286971e-16j]
 [-3.29853798e-33-1.02286971e-16j  1.04626245e-32+1.61310150e-49j]]",(0.13413310573547502+1.9438796760211185e-17j),[5.49220961e-09 5.18523700e+00],0.09369111061096191,"[[ 1.00000000e+00-2.37591627e-17j -1.56415661e-25+2.74610480e-09j]
 [-1.56415661e-25-2.74610480e-09j  7.54109159e-18+1.52847530e-34j]]",(0.1341331057354749-1.6800265032392676e-17j),"  (0, 0)	(0.9051535713528334+0j)
  (1, 1)	(0.09484642864716661+0j)"
[1.96769543 4.71239284],0.040724754333496094,"[[ 3.06719818e-01+6.24714991e-18j -5.81823831e-18+4.61132054e-01j]
 [-5.81823831e-18-4.61132054e-01j  6.93280182e-01-1.48786090e-18j]]",(2.82361946969335e-17-0.4611320540190468j),[3.14159263 6.14697868],0.04584097862243652,"[[ 1.35853293e-16+5.84629940e-35j -1.24351526e-25+1.16556121e-08j]
 [-1.24351526e-25-1.16556121e-08j  1.00000000e+00-1.77254911e-18j]]",(0.4337735479561701-1.2533814947086556e-18j),[1.9676859  4.71238898],0.039348602294921875,"[[3.06724214e-01+4.61946986e-18j 1.56593539e-17+4.61133897e-01j]
 [1.56593539e-17-4.61133897e-01j 6.93275786e-01+1.13000352e-17j]]",(2.82363075284776e-17+0.461133896698j),[3.14159263 5.3036006 ],0.09372735023498535,"[[1.73185437e-16+3.88709178e-33j 7.06608275e-26+1.31599938e-08j]
 [7.06608275e-26-1.31599938e-08j 1.00000000e+00+1.14199651e-17j]]",(0.4337735479561701+8.075134784021014e-18j),"  (0, 0)	(0.30672421725915633+0j)
  (1, 1)	(0.6932757827408437+0j)"
