dual_annealing,time,matrix,degree
[2.08172321 0.14414475],0.2528543472290039,"[[ 2.55507017e-01-5.13497150e-20j -1.02651392e-18+4.36145826e-01j]
 [-1.02651392e-18-4.36145826e-01j  7.44492983e-01+1.77126069e-18j]]",(0.06394593350778625-0.07383582455436585j)
[2.37352342 4.27110833],0.2344188690185547,"[[ 1.40373298e-01-3.46729248e-18j -1.56603316e-17+3.47373912e-01j]
 [-1.56603316e-17-3.47373912e-01j  8.59626702e-01+6.19407699e-18j]]",(0.2980996224289704+0.4875086699800808j)
[3.14159255 2.73030975],0.14524435997009277,"[[2.85142049e-15+9.04893528e-33j 1.63781091e-25+5.33986938e-08j]
 [1.63781091e-25-5.33986938e-08j 1.00000000e+00+5.96653249e-18j]]",(0.5393381904159391+4.218975584456787e-18j)
[2.1202496  1.38782832],0.20203781127929688,"[[ 2.38889476e-01+3.83480653e-18j -7.55633032e-18+4.26405082e-01j]
 [-7.55633032e-18-4.26405082e-01j  7.61110524e-01+1.77701649e-17j]]",(0.3471181544971335-0.35956646952707233j)
[3.14159265 0.92663568],0.14312434196472168,"[[ 3.74939946e-33+1.12494652e-50j -2.74258080e-33+6.12323400e-17j]
 [-2.74258080e-33-6.12323400e-17j  1.00000000e+00-2.08301680e-17j]]",(0.41069922705706535-1.472915301370621e-17j)
[0.        4.6390545],0.2187333106994629,"[[1.+2.15285483e-18j 0.+0.00000000e+00j]
 [0.+0.00000000e+00j 0.+0.00000000e+00j]]",(0.028620201523828666+1.522298249415012e-18j)
[3.14158833 1.26659856],0.19208931922912598,"[[ 4.67562999e-12+8.19265991e-29j -1.64361498e-23+2.16232051e-06j]
 [-1.64361498e-23-2.16232051e-06j  1.00000000e+00+1.79448007e-18j]]",(0.10936741001772417+1.2688890265809461e-18j)
[3.14159265 2.97989282],0.17413616180419922,"[[3.74939946e-33+1.12444510e-50j 6.30189750e-34+6.12323400e-17j]
 [6.30189750e-34-6.12323400e-17j 1.00000000e+00-2.67812932e-19j]]",(0.11553860885106826-1.893723406090417e-19j)
[1.01745846 3.52539555],0.18525481224060059,"[[7.62764964e-01+1.18740355e-17j 1.23188239e-18+4.25387557e-01j]
 [1.23188239e-18-4.25387557e-01j 2.37235036e-01-2.22172014e-18j]]",(0.13167613413710028+0.7474634938608203j)
[3.14157822 1.46110367],0.12544012069702148,"[[ 5.21039059e-11+1.07319718e-27j -2.21635162e-22+7.21830353e-06j]
 [-2.21635162e-22-7.21830353e-06j  1.00000000e+00-1.16268333e-17j]]",(0.4275155361049813-8.221412688601133e-18j)
