Powell,time,matrix,degree
[3.14154666 4.71239284],0.03245687484741211,"[[ 5.28857511e-10+1.79517528e-26j -1.46813229e-22+2.29969022e-05j]
 [-1.46813229e-22-2.29969022e-05j  9.99999999e-01+2.63754850e-17j]]",(0.0035173556207332866+1.865068195426183e-17j)
[1.27114265 3.04879978],0.036618709564208984,"[[ 6.47594669e-01+7.69762624e-19j -2.41500766e-18+4.77719388e-01j]
 [-2.41500766e-18-4.77719388e-01j  3.52405331e-01-4.71382816e-19j]]",(0.044269898661500835-0.7971942562741572j)
[1.80257681 1.38280314],0.03083205223083496,"[[ 3.85144619e-01-7.15868355e-18j -6.91940390e-18+4.86629470e-01j]
 [-6.91940390e-18-4.86629470e-01j  6.14855381e-01-1.44460624e-17j]]",(0.28318443857327064-0.3956847030563821j)
[1.5633395  4.63165476],0.026273488998413086,"[[5.03728377e-01+2.28497790e-17j 2.47447498e-17+4.99986099e-01j]
 [2.47447498e-17-4.99986099e-01j 4.96271623e-01-4.52904374e-19j]]",(0.04556704972984958+0.5403142562091524j)
[3.14153347 4.71239284],0.035239458084106445,"[[8.75570641e-10+1.30946066e-26j 1.24940246e-21+2.95900429e-05j]
 [1.24940246e-21-2.95900429e-05j 9.99999999e-01-2.49976585e-17j]]",(0.10038648746532756-1.767601426727294e-17j)
[1.5908597  4.71239284],0.027443408966064453,"[[4.89968984e-01-2.36037985e-18j 2.15856737e-17+4.99899369e-01j]
 [2.15856737e-17-4.99899369e-01j 5.10031016e-01-1.84898064e-17j]]",(3.0610008082642235e-17+0.4998993686008752j)
[3.14154666 4.71239284],0.03202390670776367,"[[ 5.28857511e-10+1.90988649e-26j -2.44778331e-21+2.29969022e-05j]
 [-2.44778331e-21-2.29969022e-05j  9.99999999e-01+2.42063532e-17j]]",(0.018956040528521546+1.7116486105083484e-17j)
[1.41985965 2.98798174],0.0315399169921875,"[[ 5.75182111e-01+8.16999818e-19j -7.51729195e-19+4.94315335e-01j]
 [-7.51729195e-19-4.94315335e-01j  4.24817889e-01+7.32748844e-19j]]",(0.07562911624947989-0.7354784513469734j)
[1.69193925 0.13668737],0.0547025203704834,"[[ 4.39576583e-01-9.84038181e-19j -1.56609118e-18+4.96335583e-01j]
 [-1.56609118e-18-4.96335583e-01j  5.60423417e-01+6.57399298e-19j]]",(0.0676348547698103-0.2759893073352304j)
[2.00731779 4.71238898],0.05259990692138672,"[[2.88605160e-01+1.15219980e-17j 6.71700777e-18+4.53113917e-01j]
 [6.71700777e-18-4.53113917e-01j 7.11394840e-01+2.09671128e-17j]]",(2.7745225397289495e-17+0.45311391687148983j)
