Powell,time
[1.90314263 4.71238898],0.05462169647216797
[1.68735673 4.7535481 ],0.027894020080566406
[1.72615337 6.01052196],0.03376173973083496
[1.62372926 4.71239289],0.0272369384765625
[1.14888243 0.58174866],0.191758394241333
[1.48224827 1.54276308],0.02990412712097168
[1.20473767 1.77699257],0.03336524963378906
[0.59186382 1.46343966],0.10877108573913574
[2.00651646e-09 4.71239283e+00],0.09970951080322266
[1.4032931  4.71239289],0.028044700622558594
