Nelder-Mead,time
[1.59203429 4.58048053],0.07019662857055664
[0.14465294 6.28318531],0.0190277099609375
[0.41586404 6.28318531],0.019256591796875
[0.         6.28318531],0.007508516311645508
[0.         4.70095588],0.03465104103088379
[0.68170511 5.56156383],0.043051958084106445
[0.44396269 6.28318531],0.029754638671875
[0.         4.69693002],0.038040876388549805
[1.16963484 6.04411687],0.041674137115478516
[0.2901377  6.28318531],0.019550085067749023
