Nelder-Mead,time
[3.14159265 0.67047923],0.018947601318359375
[3.14159265 0.68767101],0.01795172691345215
[2.77487644 0.        ],0.03487253189086914
[3.14159265 0.68767101],0.01795172691345215
[3.14159265 0.67047923],0.01695561408996582
[3.14159265 0.68767101],0.01746964454650879
[3.14159265 0.68767101],0.017954111099243164
[3.14159265 0.68767101],0.01795196533203125
[3.14159265 0.68767101],0.015996932983398438
[3.14159265 0.68767101],0.015957355499267578
