Powell,time,matrix,degree
[1.49989736 4.71239284],0.03200340270996094,"[[ 5.35419792e-01-3.59382976e-18j -1.12357972e-17+4.98743860e-01j]
 [-1.12357972e-17-4.98743860e-01j  4.64580208e-01+4.67439342e-18j]]",(3.053925361303523e-17-0.49874386042241486j)
[1.53538055e-14 4.71239275e+00],0.11875343322753906,"[[1.00000000e+00-6.18750343e-18j 6.45595491e-32+7.67690277e-15j]
 [6.45595491e-32-7.67690277e-15j 5.89348361e-29+2.31653525e-45j]]",(0.33104126880949514-4.375225631742784e-18j)
[1.01031843 4.94000228],0.09206604957580566,"[[ 7.6579552e-01-1.86743844e-17j -1.9176688e-17+4.23500580e-01j]
 [-1.9176688e-17-4.23500580e-01j  2.3420448e-01-2.86078534e-18j]]",(0.3396580811442109+0.32793180395861765j)
[3.14159265 4.71239282],0.1306607723236084,"[[8.23976243e-28+4.61067055e-45j 1.26853968e-30+2.87049864e-14j]
 [1.26853968e-30-2.87049864e-14j 1.00000000e+00+2.02423491e-17j]]",(0.13767891160715365+1.4313502335914574e-17j)
[1.5233389 4.6874854],0.03115391731262207,"[[5.23719809e-01+7.20457068e-18j 2.73899853e-18+4.99437054e-01j]
 [2.73899853e-18-4.99437054e-01j 4.76280191e-01-5.17420438e-18j]]",(0.14978762864382456+0.5118635711507072j)
[1.58737789 1.5768325 ],0.03453469276428223,"[[ 4.91709601e-01+7.67489235e-18j -3.63692230e-17+4.99931265e-01j]
 [-3.63692230e-17-4.99931265e-01j  5.08290399e-01-5.08894647e-18j]]",(0.09023652827551071-0.5029415283569455j)
[3.14159265 4.71239285],0.11522960662841797,"[[5.46433442e-28-1.30104147e-44j 7.21766462e-31+2.33759159e-14j]
 [7.21766462e-31-2.33759159e-14j 1.00000000e+00+1.48981706e-17j]]",(0.09810353024652456+1.0534597488508095e-17j)
[3.14159265 4.71239282],0.11300134658813477,"[[ 1.83190834e-29-3.02431774e-46j -1.17903433e-31+4.28007983e-15j]
 [-1.17903433e-31-4.28007983e-15j  1.00000000e+00-1.86558995e-17j]]",(0.40499984653902915-1.3191713049525566e-17j)
[3.14159265 4.71239283],0.11279082298278809,"[[ 3.08828982e-27-1.75843652e-44j -3.54566533e-31+5.55723836e-14j]
 [-3.54566533e-31-5.55723836e-14j  1.00000000e+00+2.60814193e-17j]]",(0.35736451153596405+1.8442348460368104e-17j)
[3.14159265 4.71239295],0.11916470527648926,"[[ 1.78503776e-27+3.93461581e-44j -5.43304813e-31+4.22497073e-14j]
 [-5.43304813e-31-4.22497073e-14j  1.00000000e+00+6.98753222e-19j]]",(0.3741908237570531+4.940931419131393e-19j)
