Powell,time,matrix,degree
[2.08172231 0.1441462 ],0.03095221519470215,"[[ 2.55507407e-01-5.85537146e-19j -9.11073301e-19+4.36146044e-01j]
 [-9.11073301e-19-4.36146044e-01j  7.44492593e-01-8.06888927e-19j]]",(0.06394560813282985-0.07383636918365417j)
[2.37351839 4.27110055],0.13328313827514648,"[[ 1.40375045e-01+6.02275036e-18j -2.12368829e-17+3.47375721e-01j]
 [-2.12368829e-17-3.47375721e-01j  8.59624955e-01-1.24572368e-17j]]",(0.2980995611283458+0.48751057676476095j)
[3.14154666 3.09209167],0.017952442169189453,"[[5.28856413e-10+8.94044175e-29j 2.86200898e-23+2.29968783e-05j]
 [2.86200898e-23-2.29968783e-05j 9.99999999e-01+1.41599249e-18j]]",(0.5393381891777471+1.001257893993527e-18j)
[2.12024823 1.38783083],0.026778459548950195,"[[ 2.38890057e-01-2.62050950e-18j -3.08169151e-17+4.26405438e-01j]
 [-3.08169151e-17-4.26405438e-01j  7.61109943e-01+2.11170230e-18j]]",(0.3471180756312174-0.3595669044209876j)
[3.14154666 3.09209167],0.01991105079650879,"[[5.28856413e-10+8.94044175e-29j 2.86200898e-23+2.29968783e-05j]
 [2.86200898e-23-2.29968783e-05j 9.99999999e-01+1.41599249e-18j]]",(0.4106992256653003+1.0012578950352317e-18j)
[9.66733278e-09 3.45846161e+00],0.04990220069885254,"[[1.00000000e+00-7.32249845e-18j 1.02981616e-26+4.83366639e-09j]
 [1.02981616e-26-4.83366639e-09j 2.33643308e-17+2.35614854e-34j]]",(0.028620201523828243-5.177788311401246e-18j)
[3.14159265 3.59219434],0.04591083526611328,"[[1.85508730e-18+1.56443307e-35j 2.27484696e-27+1.36201589e-09j]
 [2.27484696e-27-1.36201589e-09j 1.00000000e+00-1.23514468e-18j]]",(0.10936741004571232-8.733791787757852e-19j)
[3.14159265 3.58953895],0.04392290115356445,"[[1.85234589e-18-1.40481755e-35j 1.85156392e-28+1.36100914e-09j]
 [1.85156392e-28-1.36100914e-09j 1.00000000e+00+9.84021526e-18j]]",(0.11553860885106826+6.95808293807773e-18j)
[1.01746711 3.5253871 ],0.04686689376831055,"[[ 7.62761283e-01+3.69831070e-18j -7.91380183e-18+4.25389831e-01j]
 [-7.91380183e-18-4.25389831e-01j  2.37238717e-01+1.80374681e-18j]]",(0.1316760532467235+0.74746621839017j)
[3.14154666 4.05436267],0.0110931396484375,"[[ 5.28856413e-10-2.17921457e-27j -1.05217043e-21+2.29968783e-05j]
 [-1.05217043e-21-2.29968783e-05j  9.99999999e-01-1.04835493e-17j]]",(0.42751553487316646-7.412988852332344e-18j)
