COBYLA,time
[2.9359301  4.01334099],0.026758909225463867
[1.76850853 4.85985267],0.01823735237121582
[1.45627498 6.48432319],0.015579462051391602
[5.66225454e-05 5.36864744e+00],0.013028860092163086
[3.14145895 5.18631616],0.013470888137817383
[1.84741434 5.24913555],0.016023874282836914
[1.78146632 6.70816383],0.015051126480102539
[-1.03314036e-04  6.31288688e+00],0.01249074935913086
[1.16961797 6.04424588],0.016355037689208984
[1.72683073 5.00621887],0.014522314071655273
