Powell,time,matrix,degree
[1.84390428 0.23103713],0.03646540641784668,"[[3.65137252e-01+2.07803322e-18j 3.14127171e-18+4.81468627e-01j]
 [3.14127171e-18-4.81468627e-01j 6.34862748e-01+6.80875730e-18j]]",(0.11024589159733988-0.18764735433903432j)
[3.14154666 4.71239284],0.03294944763183594,"[[ 5.28857516e-10+1.42744648e-26j -1.23462693e-21+2.29969023e-05j]
 [-1.23462693e-21-2.29969023e-05j  9.99999999e-01+1.09113053e-17j]]",(0.20779303443007563+7.715457878689165e-18j)
[1.57071725 4.70315276],0.028151512145996094,"[[5.00039541e-01+2.67765199e-17j 1.23893429e-18+4.99999998e-01j]
 [1.23893429e-18-4.99999998e-01j 4.99960459e-01-8.07568968e-18j]]",(0.0037161028834257165+0.504619194991725j)
[1.55231036 4.53535714],0.02992081642150879,"[[5.09242459e-01+2.75907214e-17j 2.20061145e-17+4.99914570e-01j]
 [2.20061145e-17-4.99914570e-01j 4.90757541e-01-1.33973656e-17j]]",(0.03634502396153872+0.587945682631764j)
[3.14154666 4.71239284],0.029958009719848633,"[[5.28857511e-10+2.08787478e-26j 4.77674076e-22+2.29969022e-05j]
 [4.77674076e-22-2.29969022e-05j 9.99999999e-01+2.56713437e-17j]]",(0.007907104905543215+1.8152459331284667e-17j)
[1.52956478 4.75980856],0.029954910278320312,"[[ 5.20609933e-01-1.37522684e-17j -2.72128547e-17+4.99575050e-01j]
 [-2.72128547e-17-4.99575050e-01j  4.79390067e-01+8.82806111e-18j]]",(0.13857546564029039+0.47590257109997175j)
[1.74960623e-09 4.71257817e+00],0.0438847541809082,"[[ 1.00000000e+00+1.65491411e-17j -5.85674092e-26+8.74803115e-10j]
 [-5.85674092e-26-8.74803115e-10j  7.65280490e-19+1.86602477e-35j]]",(0.07953718656269874+1.1702009893043634e-17j)
[1.70130009e-09 4.71257818e+00],0.04388236999511719,"[[1.00000000e+00-7.91325273e-18j 8.59791193e-26+8.50650046e-10j]
 [8.59791193e-26-8.50650046e-10j 7.23605501e-19+1.91336244e-35j]]",(0.054029182690645446-5.5955146686200275e-18j)
[1.70130009e-09 4.71257818e+00],0.09368681907653809,"[[1.00000000e+00+1.90678723e-17j 4.14245224e-26+8.50650046e-10j]
 [4.14245224e-26-8.50650046e-10j 7.23605501e-19-1.15886434e-36j]]",(0.03036668356606035+1.3483021806709464e-17j)
[2.55092808 5.19664134],0.12474536895751953,"[[8.47146246e-02-2.93597488e-18j 2.63851959e-18+2.78456562e-01j]
 [2.63851959e-18-2.78456562e-01j 9.15285375e-01-6.66447466e-18j]]",(0.24681543238106118+0.14859317433033384j)
