Nelder-Mead,time,matrix,degree
[3.14159265 2.83176634],0.03589177131652832,"[[ 3.74939946e-33-9.53108478e-51j -8.71646149e-34+6.12323400e-17j]
 [-8.71646149e-34-6.12323400e-17j  1.00000000e+00+1.02937407e-17j]]",(1.0154940107602086+0.008705094122702336j)
[2.53633447 2.66872196],0.0374147891998291,"[[ 8.88223866e-02-8.02263951e-19j -7.03448092e-19+2.84487206e-01j]
 [-7.03448092e-19-2.84487206e-01j  9.11177613e-01-1.13846146e-17j]]",(0.520868513559538-0.13376737865560911j)
[3.14159265 3.35122997],0.022930622100830078,"[[ 3.74939946e-33-1.05906818e-50j -8.23529837e-34+6.12323400e-17j]
 [-8.23529837e-34-6.12323400e-17j  1.00000000e+00-2.01557631e-19j]]",(0.4127655283323404-1.4252276798667335e-19j)
[2.38777071 2.35519625],0.031879425048828125,"[[ 1.35460829e-01+1.08861514e-18j -1.30407354e-17+3.42215126e-01j]
 [-1.30407354e-17-3.42215126e-01j  8.64539171e-01-1.41756012e-17j]]",(0.2632540622955772-0.5372666076847856j)
[3.14159265 3.14172493],0.024896860122680664,"[[3.74939946e-33-1.73900419e-53j 5.02422839e-37+6.12323400e-17j]
 [5.02422839e-37-6.12323400e-17j 1.00000000e+00+2.64537642e-21j]]",(0.0006896181927436846+1.870563605773633e-21j)
[3.14159265 3.35122997],0.027899980545043945,"[[ 3.74939946e-33-1.05906818e-50j -8.23529837e-34+6.12323400e-17j]
 [-8.23529837e-34-6.12323400e-17j  1.00000000e+00-2.01557631e-19j]]",(0.25427710215312516-1.4252276798667337e-19j)
[3.14159265 3.35122997],0.024933815002441406,"[[ 3.74939946e-33-1.05906818e-50j -8.23529837e-34+6.12323400e-17j]
 [-8.23529837e-34-6.12323400e-17j  1.00000000e+00-2.01557631e-19j]]",(0.2942981192868465-1.4252276798667335e-19j)
[1.88958169 2.79814434],0.047380685806274414,"[[3.43293323e-01+2.30540435e-18j 2.94672259e-18+4.74808401e-01j]
 [2.94672259e-18-4.74808401e-01j 6.56706677e-01+1.00281816e-18j]]",(0.15988399994005215-0.7612129664136538j)
[3.14159265 3.35122997],0.023001432418823242,"[[ 3.74939946e-33-1.05906818e-50j -8.23529837e-34+6.12323400e-17j]
 [-8.23529837e-34-6.12323400e-17j  1.00000000e+00-2.01557631e-19j]]",(1.357145582017287-1.425227679866734e-19j)
[2.96095913 4.40497213],0.029919147491455078,"[[8.13496175e-03-4.84925843e-20j 1.78491957e-19+8.98264112e-02j]
 [1.78491957e-19-8.98264112e-02j 9.91865038e-01-2.21136510e-17j]]",(0.6794964925087095+0.014741795475204348j)
