Nelder-Mead,time
[3.14159265 4.58224654],0.032694101333618164
[3.14159265 4.02343599],0.022754669189453125
[3.14159265 4.73591945],0.024573564529418945
[3.14159265 4.73591945],0.024142742156982422
[3.14159265 3.9815252 ],0.03558659553527832
[3.14159265 3.9815252 ],0.023007631301879883
[2.88507889 4.18887474],0.025794029235839844
[3.14159265 4.02343599],0.02396249771118164
[2.53517457 5.93735243],0.033028364181518555
[2.59421941 3.21546065],0.04053902626037598
