Powell,time
[1.63035788 2.93842893],0.03302574157714844
[4.59938044e-05 4.71239284e+00],0.032227277755737305
[1.10808243 1.04359818],0.03657960891723633
[4.59938044e-05 4.71239284e+00],0.03289532661437988
[0.78094223 3.77331226],0.10091352462768555
[4.59938044e-05 4.71239284e+00],0.03340721130371094
[1.00389232 5.06468249],0.04629206657409668
[3.14159265 4.71239693],0.10167407989501953
[1.15596789 4.71239284],0.03211236000061035
[3.14159265 4.71239243],0.07354736328125
