Powell,time
[3.14155318 4.71239284],0.031914710998535156
[1.70321512 2.78270051],0.049384117126464844
[3.14154666 4.71239284],0.032987356185913086
[3.14154666 4.71239284],0.03387618064880371
[0.35415873 1.34647843],0.11221122741699219
[1.40067753 1.5707924 ],0.01595592498779297
[3.48423514e-09 4.71232868e+00],0.048464059829711914
[1.77881637 3.49940119],0.03441572189331055
[1.56862405 4.67004989],0.02644038200378418
[1.21146842 4.71239286],0.01795196533203125
