Powell,time,matrix,degree
[3.14159265 4.7123928 ],0.11425352096557617,"[[2.44650295e-29+6.37415800e-46j 1.96714731e-31+4.94621365e-15j]
 [1.96714731e-31-4.94621365e-15j 1.00000000e+00+7.27455806e-18j]]",(0.09381113757410905+5.143889331944127e-18j)
[1.28272027 0.54547217],0.03786444664001465,"[[ 6.42054047e-01+5.34640987e-18j -1.89249563e-17+4.79396128e-01j]
 [-1.89249563e-17-4.79396128e-01j  3.57945953e-01+2.90960198e-18j]]",(0.24871658601640437-0.27981041086375164j)
[2.29443522 0.04396395],0.056329965591430664,"[[1.6894198e-01+5.32818590e-20j 8.9089916e-19+3.74700664e-01j]
 [8.9089916e-19-3.74700664e-01j 8.3105802e-01+1.29100539e-18j]]",(0.01646135163506419-0.04064491936451339j)
[1.14327723 3.63626513],0.05358290672302246,"[[7.07307234e-01+1.22526160e-18j 1.81249913e-17+4.54998583e-01j]
 [1.81249913e-17-4.54998583e-01j 2.92692766e-01+1.00709001e-18j]]",(0.21600237048138698+0.7283050299418318j)
[3.14159265 4.71239288],0.12331151962280273,"[[ 3.25688627e-28-1.58317715e-45j -1.14620105e-30+1.80468453e-14j]
 [-1.14620105e-30-1.80468453e-14j  1.00000000e+00-4.73391483e-18j]]",(0.1990447960490426-3.3473832810945624e-18j)
[3.14159265 4.71239283],0.11520218849182129,"[[ 3.40401308e-29-3.09272083e-46j -4.82190669e-31+5.83439207e-15j]
 [-4.82190669e-31-5.83439207e-15j  1.00000000e+00+2.57610490e-17j]]",(0.08395242302019357+1.8215812457255133e-17j)
[1.31797278 5.01349463],0.05337357521057129,"[[ 6.25069368e-01+1.02014281e-17j -1.16339623e-17+4.84105002e-01j]
 [-1.16339623e-17-4.84105002e-01j  3.74930632e-01+1.22287795e-17j]]",(0.27049675604370066+0.3405309362272765j)
[3.14159265 4.7123928 ],0.16066384315490723,"[[2.44650295e-29+6.37415800e-46j 1.96714731e-31+4.94621365e-15j]
 [1.96714731e-31-4.94621365e-15j 1.00000000e+00+7.27455806e-18j]]",(0.11767796211467028+5.143889331944124e-18j)
[1.34097513 4.62891967],0.03490257263183594,"[[6.13901712e-01+1.67281406e-17j 1.13832069e-17+4.86853571e-01j]
 [1.13832069e-17-4.86853571e-01j 3.86098288e-01-6.16820611e-18j]]",(0.2937834397168096+0.5274416106371166j)
[1.71663796 3.49887382],0.06183481216430664,"[[4.27337412e-01+1.68943014e-18j 8.68742824e-18+4.94691973e-01j]
 [8.68742824e-18-4.94691973e-01j 5.72662588e-01+2.39277636e-18j]]",(0.1730078250330964+0.6740502717308575j)
