Nelder-Mead,time
[0.         6.28318531],0.008523225784301758
[0.         6.28318531],0.006978511810302734
[0.         6.28318531],0.0069811344146728516
[0.         6.28318531],0.007017612457275391
[0.07723298 6.28318531],0.010970592498779297
[0.         6.28318531],0.008976221084594727
[0.         6.28318531],0.007941007614135742
[0.60953153 3.78330696],0.050835609436035156
[0.06591088 4.01410082],0.029922008514404297
[0.         6.28318531],0.006981611251831055
