Powell,time
[5.44812115e-14 4.71239285e+00],0.10146760940551758
[3.14159265 4.71239285],0.09517407417297363
[3.14159265 4.71239289],0.10732698440551758
[3.14159265 4.71239285],0.09465384483337402
[3.14159265 4.71239285],0.09712886810302734
[0.42508031 1.26180702],0.07738947868347168
[3.14159265 4.71239288],0.09602022171020508
[3.14159265 4.71239288],0.09518933296203613
[2.3413597  4.13946716],0.051550865173339844
[5.44812086e-14 4.71239285e+00],0.09719705581665039
