Nelder-Mead,time,matrix,degree,Powell,time,matrix,degree,differential_evolution,time,matrix,degree,dual_annealing,time,matrix,degree,Density Matrix
[1.09219506 3.41274251],0.04135751724243164,"[[ 7.30269030e-01+3.98502421e-18j -2.99161463e-18+4.43819979e-01j]
 [-2.99161463e-18-4.43819979e-01j  2.69730970e-01+2.56384028e-18j]]",(0.11887240239200245+0.7756193773030058j),[1.09219049 3.86794669],0.09530425071716309,"[[ 7.30271056e-01-1.03371571e-17j -4.16250582e-18+4.43818928e-01j]
 [-4.16250582e-18-4.43818928e-01j  2.69728944e-01+4.29788578e-18j]]",(0.11887240239169485+0.7756183260430836j),[1.09219188 3.41274273],1.7349300384521484,"[[7.30270439e-01-3.97549392e-18j 1.97682563e-18+4.43819248e-01j]
 [1.97682563e-18-4.43819248e-01j 2.69729561e-01+3.40402837e-18j]]",(0.11887240239162056+0.7756186461554253j),[2.41534446 3.17923443],1.638195514678955,"[[1.26164443e-01+2.07414183e-19j 1.03259873e-19+3.32034601e-01j]
 [1.03259873e-19-3.32034601e-01j 8.73835557e-01+1.54916842e-20j]]",(0.5680169234296774+0.1389246323171464j),"  (0, 0)	(0.7302704359009382+0j)
  (0, 1)	(-0.11887240239162065-0.3317993980563657j)
  (1, 0)	(-0.11887240239162065+0.3317993980563657j)
  (1, 1)	(0.26972956409906185+0j)"
[1.23795843e-09 4.71239271e+00],0.07119894027709961,"[[1.00000000e+00-6.71597748e-18j 2.43100719e-26+6.18979215e-10j]
 [2.43100719e-26-6.18979215e-10j 3.83135268e-19-1.16776744e-35j]]",(0.10740608729006357-4.748913216050137e-18j),[0.55839824 5.82954348],0.04772377014160156,"[[ 9.24052427e-01-1.38279709e-17j -4.03868004e-18+2.64914211e-01j]
 [-4.03868004e-18-2.64914211e-01j  7.59475729e-02+7.12772953e-19j]]",(1.622131701681262e-17-0.264914210825628j),[0.         3.72561515],1.606511116027832,"[[1.-1.72881485e-17j 0.+0.00000000e+00j]
 [0.+0.00000000e+00j 0.+0.00000000e+00j]]",(0.10740608729006362-1.222456707055123e-17j),[3.14158871 1.56411431],1.6398429870605469,"[[3.88030526e-12+1.82610872e-28j 3.04078943e-23+1.96984904e-06j]
 [3.04078943e-23-1.96984904e-06j 1.00000000e+00+7.80494441e-18j]]",(1.3068074750760594+5.518929119096167e-18j),"  (0, 0)	(0.9240524273364817+0j)
  (1, 1)	(0.07594757266351826+0j)"
[3.14154666 4.71239284],0.018044233322143555,"[[ 5.28857517e-10+2.24034889e-26j -9.86994067e-22+2.29969023e-05j]
 [-9.86994067e-22-2.29969023e-05j  9.99999999e-01+1.17373525e-17j]]",(0.24641908862647396+8.299561506132272e-18j),[3.14155524 4.71239187],0.043092966079711914,"[[ 3.49974623e-10-2.87520892e-27j -8.86477097e-22+1.87076087e-05j]
 [-8.86477097e-22-1.87076087e-05j  1.00000000e+00-3.00533775e-18j]]",(0.2464190892424175-2.125094776110572e-18j),[3.14159265 1.27126553],1.595034122467041,"[[ 3.74939946e-33-1.28479625e-49j -5.06778321e-33+6.12323400e-17j]
 [-5.06778321e-33-6.12323400e-17j  1.00000000e+00+2.08080759e-17j]]",(0.24641909044747712+1.4713531537618956e-17j),[3.14107049e+00 6.93590858e-04],1.627101182937622,"[[ 6.81624195e-08-6.10442840e-28j -7.35609726e-25+2.61079327e-04j]
 [-7.35609726e-25-2.61079327e-04j  9.99999932e-01+4.96030955e-21j]]",(0.2464188557452931+3.507470138665526e-21j),"  (0, 0)	(0.17424460986923235+0j)
  (1, 1)	(0.8257553901307677+0j)"
[1.64263455 4.71239284],0.03768157958984375,"[[4.64111777e-01+2.39839973e-18j 3.31686402e-18+4.98710372e-01j]
 [3.31686402e-18-4.98710372e-01j 5.35888223e-01+7.96120198e-18j]]",(3.0537203048778735e-17+0.49871037216673286j),[1.64264723 4.71238898],0.07480311393737793,"[[ 4.64105449e-01-2.43642105e-18j -1.70248439e-17+4.98709917e-01j]
 [-1.70248439e-17-4.98709917e-01j  5.35894551e-01+1.97786103e-17j]]",(3.053717514667923e-17-0.4987099164908674j),[3.14159265 6.1113778 ],1.6684625148773193,"[[3.74939946e-33-2.06845267e-52j 2.16730689e-34+6.12323400e-17j]
 [2.16730689e-34-6.12323400e-17j 1.00000000e+00+4.72907288e-18j]]",(0.6563647148347337+3.343959503787193e-18j),[3.02737865 3.14159265],1.635502576828003,"[[3.25766625e-03+1.38640664e-28j 8.87090456e-27+5.69829261e-02j]
 [8.87090456e-27-5.69829261e-02j 9.96742334e-01-3.46535129e-26j]]",(0.6492619027205819-2.391777626524675e-26j),"  (0, 0)	(0.46411994079121466+0j)
  (1, 1)	(0.5358800592087853+0j)"
[1.45629493 1.51027362],0.03687691688537598,"[[ 5.57125683e-01+2.71795915e-17j -5.06988784e-19+4.96725937e-01j]
 [-5.06988784e-19-4.96725937e-01j  4.42874317e-01+3.51565910e-18j]]",(0.222922474213652-0.4666818791050474j),[1.45631644 1.51027904],0.02396225929260254,"[[ 5.57114996e-01+2.38813593e-17j -5.97258972e-18+4.96727166e-01j]
 [-5.97258972e-18-4.96727166e-01j  4.42885004e-01+2.90444621e-18j]]",(0.2229224742644848-0.4666831078686783j),[1.45629994 1.51027524],1.8822243213653564,"[[5.57123195e-01-1.93427847e-17j 2.90210595e-17+4.96726223e-01j]
 [2.90210595e-17-4.96726223e-01j 4.42876805e-01+4.29638285e-19j]]",(0.22292247420848751-0.4666821651883498j),[0.92926288 1.49572623],1.7026076316833496,"[[7.99212356e-01+2.67823444e-17j 7.29077301e-18+4.00589523e-01j]
 [7.29077301e-18-4.00589523e-01j 2.00787644e-01+1.25900333e-18j]]",(0.3141991898982791-0.2628998246168191j),"  (0, 0)	(0.5571231933518787+0j)
  (0, 1)	(0.22292247420848754+0.03004405776875993j)
  (1, 0)	(0.22292247420848754-0.03004405776875993j)
  (1, 1)	(0.44287680664812146+0j)"
[1.23795843e-09 4.71239276e+00],0.08377695083618164,"[[ 1.00000000e+00-2.75004553e-17j -1.68433309e-26+6.18979215e-10j]
 [-1.68433309e-26-6.18979215e-10j  3.83135268e-19+1.05396111e-35j]]",(0.04449750910884378-1.944575845282907e-17j),[0.35665558 1.57079633],0.07898402214050293,"[[9.68534870e-01+1.80362464e-17j 1.84368201e-18+1.74571119e-01j]
 [1.84368201e-18-1.74571119e-01j 3.14651299e-02+1.70917434e-19j]]",(1.0689398096200137e-17+0.17457111885063534j),[0.        2.3816244],1.5724103450775146,"[[1.+1.09406158e-17j 0.+0.00000000e+00j]
 [0.+0.00000000e+00j 0.+0.00000000e+00j]]",(0.0444975091088438+7.736183646257353e-18j),[2.39345973e-04 4.72691938e+00],1.6274480819702148,"[[9.99999986e-01+1.82988893e-17j 9.19296645e-21+1.19672985e-04j]
 [9.19296645e-21-1.19672985e-04j 1.43216236e-08-2.34076399e-25j]]",(0.044497327928520826+1.2939340384058758e-17j),"  (0, 0)	(0.9685355095632264+0j)
  (1, 1)	(0.03146449043677366+0j)"
[0.73596775 0.48345441],0.17325115203857422,"[[ 8.70590723e-01-5.87618490e-18j -4.02949169e-18+3.35652374e-01j]
 [-4.02949169e-18-3.35652374e-01j  1.29409277e-01+3.38197422e-19j]]",(0.16643741066933043-0.03606136356685832j),[0.85385807 2.71480062],0.12840938568115234,"[[8.28539873e-01+1.31976113e-17j 7.39490746e-18+3.76910535e-01j]
 [7.39490746e-18-3.76910535e-01j 1.71460127e-01-6.37541426e-19j]]",(0.15602627926696477-0.07972578347021654j),[0.7359696  0.48345831],2.0225768089294434,"[[8.70590103e-01+9.75176077e-18j 1.09185694e-17+3.35653058e-01j]
 [1.09185694e-17-3.35653058e-01j 1.29409897e-01-8.40763253e-19j]]",(0.16643709340432622-0.03606207344084521j),[0.40306916 2.22166384],1.6098270416259766,"[[9.59930736e-01-2.50619064e-17j 8.16909104e-19+1.96121693e-01j]
 [8.16909104e-19-1.96121693e-01j 4.00692644e-02-1.04326325e-18j]]",(0.23091291489246557+0.06828761867378659j),"  (0, 0)	(0.8285398731215496+0j)
  (0, 1)	(0.15602627926696475+0.29718475202844585j)
  (1, 0)	(0.15602627926696475-0.29718475202844585j)
  (1, 1)	(0.17146012687845033+0j)"
[1.36981725 1.75823298],0.04093360900878906,"[[ 5.99814397e-01-4.76828921e-18j -7.00234869e-18+4.89935798e-01j]
 [-7.00234869e-18-4.89935798e-01j  4.00185603e-01-5.51703060e-18j]]",(0.2674874641022496-0.5812223288615807j),[1.36989107 2.56407078],0.02783679962158203,"[[ 5.99778233e-01-1.06557585e-18j -2.78877838e-17+4.89943164e-01j]
 [-2.78877838e-17-4.89943164e-01j  4.00221767e-01+5.52291428e-18j]]",(0.2674874645009277-0.5812296943854862j),[1.36983681 1.7582143 ],1.8827660083770752,"[[ 5.99804815e-01-1.34453600e-17j -4.66551000e-18+4.89937750e-01j]
 [-4.66551000e-18-4.89937750e-01j  4.00195185e-01-7.14565631e-18j]]",(0.2674874640414507-0.581224281005897j),[0.21238194 2.61822644],1.6244714260101318,"[[ 9.88765801e-01+1.33975378e-17j -2.61851990e-18+1.05394458e-01j]
 [-2.61851990e-18-1.05394458e-01j  1.12341989e-02-1.00104044e-19j]]",(0.5860929936372625-0.08976339843444178j),"  (0, 0)	(0.5998047506800918+0j)
  (0, 1)	(0.267487464041448-0.09128653101162414j)
  (1, 0)	(0.267487464041448+0.09128653101162414j)
  (1, 1)	(0.4001952493199083+0j)"
[2.7098809  4.72631696],0.04468655586242676,"[[4.58745816e-02+1.58044436e-18j 4.75920035e-18+2.09213060e-01j]
 [4.75920035e-18-2.09213060e-01j 9.54125418e-01+2.41313848e-17j]]",(0.20920008772550894+0.2062874620071272j),[2.69462224 4.96636895],0.042885780334472656,"[[ 4.91196337e-02+8.40272700e-19j -1.17097780e-18+2.16117781e-01j]
 [-1.17097780e-18-2.16117781e-01j  9.50880366e-01-5.53805043e-18j]]",(0.2091848486648567+0.21320717811386863j),[2.70990067 4.72629726],1.7252333164215088,"[[4.58704440e-02-1.61036291e-18j 4.06102094e-18+2.09204078e-01j]
 [4.06102094e-18-2.09204078e-01j 9.54129556e-01-7.83403332e-18j]]",(0.20920014039433557+0.20627842949029848j),[2.69766638 4.90880528],1.6263813972473145,"[[ 4.84638306e-02-3.20052447e-19j -2.71037898e-18+2.14744238e-01j]
 [-2.71037898e-18-2.14744238e-01j  9.51536169e-01+1.53161186e-17j]]",(0.20918384025851391+0.2118346627635739j),"  (0, 0)	(0.04846383035873129+0j)
  (0, 1)	(-0.20918384025851391+0.002909575115383707j)
  (1, 0)	(-0.20918384025851391-0.002909575115383707j)
  (1, 1)	(0.9515361696412687+0j)"
[3.14153148 4.71239284],0.044977664947509766,"[[ 9.35440231e-10-3.61808883e-26j -1.48349117e-21+3.05849674e-05j]
 [-1.48349117e-21-3.05849674e-05j  9.99999999e-01-4.55662289e-18j]]",(0.3035532774686458-3.2220190835531386e-18j),[2.1781478  1.57079633],0.06389760971069336,"[[ 2.14652701e-01-6.24506566e-18j -3.85513907e-18+4.10581197e-01j]
 [-3.85513907e-18-4.10581197e-01j  7.85347299e-01+2.48492064e-17j]]",(2.5140847412974364e-17-0.41058119664344694j),[3.14159265 3.67577956],1.5938947200775146,"[[ 3.74939946e-33-5.83630261e-50j -5.00007594e-34+6.12323400e-17j]
 [-5.00007594e-34-6.12323400e-17j  1.00000000e+00-2.31975772e-18j]]",(0.30355328033237533-1.640316415759432e-18j),[2.86957549 0.        ],1.6310272216796875,"[[0.01838455+0.j         0.        +0.13433749j]
 [0.        -0.13433749j 0.98161545+0.j        ]]",(0.242877413666663+0j),"  (0, 0)	(0.21464458297444358+0j)
  (1, 1)	(0.7853554170255563+0j)"
