Nelder-Mead,time,matrix,degree,Powell,time,matrix,degree,differential_evolution,time,matrix,degree,dual_annealing,time,matrix,degree,Density Matrix
[3.14159265 4.71233541],0.05729198455810547,"[[1.16591770e-19-1.88630731e-36j 8.01437943e-27+3.41455370e-10j]
 [8.01437943e-27-3.41455370e-10j 1.00000000e+00+2.13980783e-17j]]",(0.41247045242755037+1.5130726261279103e-17j),[3.14159263 6.06846214],0.05030655860900879,"[[ 1.31814406e-16+1.28268795e-34j -9.03270486e-26+1.14810455e-08j]
 [-9.03270486e-26-1.14810455e-08j  1.00000000e+00-3.53336585e-18j]]",(0.41247045242755-2.498466955549285e-18j),[3.14159265 4.71238893],0.08281683921813965,"[[3.74939946e-33+6.26326636e-51j 1.66837830e-33+6.12323400e-17j]
 [1.66837830e-33-6.12323400e-17j 1.00000000e+00-5.38990820e-18j]]",(0.41247045242755037-3.811240637632908e-18j),[3.14159264 5.30306816],0.0860741138458252,"[[2.32331237e-17+5.85725146e-34j 4.35299070e-26+4.82007507e-09j]
 [4.35299070e-26-4.82007507e-09j 1.00000000e+00-2.04668797e-17j]]",(0.41247045242755026-1.4472269419740033e-17j),"  (0, 0)	(0.2916606539506041+0j)
  (1, 1)	(0.7083393460493959+0j)"
[1.61203133 4.71239284],0.026922941207885742,"[[ 4.79388340e-01+1.10209282e-17j -2.82533553e-17+4.99574979e-01j]
 [-2.82533553e-17-4.99574979e-01j  5.20611660e-01+2.24760483e-17j]]",(3.05901449336007e-17-0.49957497875956974j),[3.14159258 4.87456453],0.048835039138793945,"[[ 1.52275796e-15-1.66726097e-32j -1.40717262e-24+3.90225315e-08j]
 [-1.40717262e-24-3.90225315e-08j  1.00000000e+00+1.52504831e-17j]]",(0.6779666848234429+1.0783720030247537e-17j),[1.61201832 4.71238898],0.06852984428405762,"[[4.79394841e-01+1.18505300e-17j 1.77626506e-17+4.99575247e-01j]
 [1.77626506e-17-4.99575247e-01j 5.20605159e-01-9.20956241e-18j]]",(3.0590161359141874e-17+0.49957524700901407j),[3.14159257 6.12297642],0.08852887153625488,"[[1.74031499e-15-1.50648835e-33j 1.98053254e-25+4.17170827e-08j]
 [1.98053254e-25-4.17170827e-08j 1.00000000e+00-3.08987625e-18j]]",(0.6779666848234424-2.184872452561602e-18j),"  (0, 0)	(0.47939484025722157+0j)
  (1, 1)	(0.5206051597427783+0j)"
[1.57867129 1.44772148],0.027927875518798828,"[[ 4.96062561e-01-8.14088129e-18j -2.18189007e-17+4.99984496e-01j]
 [-2.18189007e-17-4.99984496e-01j  5.03937439e-01+2.05146310e-17j]]",(0.011804814044839837-0.43859754254304134j),[1.6337109 0.1899826],0.015918731689453125,"[[4.68563460e-01+3.03914786e-18j 8.05493756e-18+4.99010765e-01j]
 [8.05493756e-18-4.99010765e-01j 5.31436540e-01+2.11027444e-18j]]",(0.011851664543466141-0.43589385259595415j),[1.57867389 1.44770803],0.06881594657897949,"[[4.96061261e-01+1.74974834e-18j 1.90204602e-17+4.99984486e-01j]
 [1.90204602e-17-4.99984486e-01j 5.03938739e-01+2.55119487e-17j]]",(0.011804814044736094-0.4385975323038356j),[1.63372117 0.1899825 ],0.03578305244445801,"[[ 4.68558339e-01+2.58247293e-18j -6.01762673e-18+4.99010443e-01j]
 [-6.01762673e-18-4.99010443e-01j  5.31441661e-01+4.72286746e-19j]]",(0.01185168217129899-0.4358928828523911j),"  (0, 0)	(0.49606126093904485+0j)
  (0, 1)	(0.011804814044736153+0.06138695378941481j)
  (1, 0)	(0.011804814044736153-0.06138695378941481j)
  (1, 1)	(0.5039387390609551+0j)"
[2.43234576 1.44684487],0.09175372123718262,"[[ 1.20573720e-01-2.52667824e-18j -1.65854193e-17+3.25631230e-01j]
 [-1.65854193e-17-3.25631230e-01j  8.79426280e-01+1.24697659e-17j]]",(0.3249217027432484-0.28380131341451503j),[2.38849946 1.44685238],0.07564687728881836,"[[1.35211533e-01+6.77195293e-18j 1.24699883e-19+3.41949374e-01j]
 [1.24699883e-19-3.41949374e-01j 8.64788467e-01-1.83389724e-17j]]",(0.32363377706729857-0.3012235785903184j),[2.33887613 1.45861547],0.09048295021057129,"[[ 1.52622288e-01+1.83489740e-18j -1.24068866e-18+3.59623032e-01j]
 [-1.24068866e-18-3.59623032e-01j  8.47377712e-01+1.55587014e-17j]]",(0.32313223160385207-0.31936477615189296j),[2.38849681 1.44684745],0.13527274131774902,"[[1.35212441e-01+3.53360408e-18j 3.91070110e-17+3.41950342e-01j]
 [3.91070110e-17-3.41950342e-01j 8.64787559e-01+1.14898871e-17j]]",(0.32363372326314416-0.3012245950847991j),"  (0, 0)	(0.15262229783159867+0j)
  (0, 1)	(0.3231322316038519+0.04025825554490482j)
  (1, 0)	(0.3231322316038519-0.04025825554490482j)
  (1, 1)	(0.8473777021684012+0j)"
[1.98188548 5.85170541],0.03291130065917969,"[[ 3.00196010e-01-5.24332243e-18j -4.10700811e-18+4.58343065e-01j]
 [-4.10700811e-18-4.58343065e-01j  6.99803990e-01+8.68531858e-18j]]",(0.1916800010782362+0.16987067787190688j),[2.09401174 5.69670833],0.02496957778930664,"[[ 2.50166019e-01+2.74055487e-18j -1.89998137e-17+4.33108511e-01j]
 [-1.89998137e-17-4.33108511e-01j  7.49833981e-01-9.26917414e-18j]]",(0.2000778287490373+0.1385653395649043j),[1.98185093 5.8517272 ],0.06224465370178223,"[[ 3.00211848e-01-5.64241283e-19j -5.58598096e-18+4.58349969e-01j]
 [-5.58598096e-18-4.58349969e-01j  6.99788152e-01+9.45172973e-18j]]",(0.19168000034521443+0.1698775824969039j),[2.0940129  5.69670801],0.04585456848144531,"[[2.50165517e-01-3.99266723e-18j 9.46970077e-18+4.33108221e-01j]
 [9.46970077e-18-4.33108221e-01j 7.49834483e-01-6.06227847e-18j]]",(0.20007801033307632+0.1385649360365048j),"  (0, 0)	(0.3002118485426111+0j)
  (0, 1)	(-0.1916800003452144+0.28847238689262156j)
  (1, 0)	(-0.1916800003452144-0.28847238689262156j)
  (1, 1)	(0.6997881514573888+0j)"
[2.85112387 2.18389191],0.1984724998474121,"[[2.09451400e-02+6.66463326e-19j 8.69023838e-20+1.43200702e-01j]
 [8.69023838e-20-1.43200702e-01j 9.79054860e-01-2.59108492e-17j]]",(0.11712007748306749-0.22559362256180285j),[2.85085437 2.18386832],0.08285355567932129,"[[2.09837496e-02+2.58719515e-19j 2.65666210e-18+1.43329801e-01j]
 [2.65666210e-18-1.43329801e-01j 9.79016250e-01+2.27704815e-17j]]",(0.11712001288277304-0.22572284563237544j),[2.85112897 2.18386764],0.28359293937683105,"[[ 2.09444087e-02+4.64864928e-19j -2.31458774e-18+1.43198256e-01j]
 [-2.31458774e-18-1.43198256e-01j  9.79055591e-01+2.17634557e-17j]]",(0.11712007875980714-0.22559117388127004j),[2.85085419 2.18386764],0.11644458770751953,"[[2.09837749e-02-4.33931894e-19j 4.97852578e-18+1.43329886e-01j]
 [4.97852578e-18-1.43329886e-01j 9.79016225e-01+1.67900239e-17j]]",(0.11712001284228366-0.22572293019504264j),"  (0, 0)	(0.021423689347483277+0j)
  (0, 1)	(0.1171196623510945-0.08239372007461468j)
  (1, 0)	(0.1171196623510945+0.08239372007461468j)
  (1, 1)	(0.9785763106525167+0j)"
[1.48082452 4.71239284],0.04245901107788086,"[[ 5.44925236e-01+2.31931447e-17j -3.44256266e-17+4.97977633e-01j]
 [-3.44256266e-17-4.97977633e-01j  4.55074764e-01-1.59139637e-18j]]",(3.049233572203419e-17-0.49797763311452964j),[4.00678833e-08 3.05626560e+00],0.0459132194519043,"[[ 1.00000000e+00-3.18446060e-18j -7.23046766e-26+2.00339416e-08j]
 [-7.23046766e-26-2.00339416e-08j  4.01358817e-16+3.15133419e-36j]]",(0.6435661882689092-2.2517536856837814e-18j),[1.48081498 4.71238898],0.044542551040649414,"[[5.44929985e-01+2.41598369e-18j 2.18363186e-17+4.97977205e-01j]
 [2.18363186e-17-4.97977205e-01j 4.55070015e-01-1.69059116e-19j]]",(3.0492309492644806e-17+0.4979772047560936j),[5.76272268e-08 6.14713718e+00],0.07439780235290527,"[[ 1.00000000e+00-8.38059391e-19j -1.77806463e-25+2.88136134e-08j]
 [-1.77806463e-25-2.88136134e-08j  8.30224316e-16+1.06143634e-33j]]",(0.6435661882689081-5.925974785516067e-19j),"  (0, 0)	(0.5449299841326753+0j)
  (1, 1)	(0.45507001586732465+0j)"
[4.59938043e-05 4.71239284e+00],0.03291153907775879,"[[9.99999999e-01-2.56173655e-17j 1.72049758e-21+2.29969021e-05j]
 [1.72049758e-21-2.29969021e-05j 5.28857508e-10-5.98249682e-27j]]",(0.24026032850936274-1.8114212810039065e-17j),[2.22142627e-08 3.05626559e+00],0.0468747615814209,"[[ 1.00000000e+00-2.58663963e-18j -6.55773864e-26+1.11071313e-08j]
 [-6.55773864e-26-1.11071313e-08j  1.23368367e-16+1.78042539e-34j]]",(0.24026033035787217-1.829030421617123e-18j),[1.78291408e-17 5.18523718e+00],0.13261675834655762,"[[ 1.00000000e+00+2.35520441e-18j -1.51197772e-35+8.91457041e-18j]
 [-1.51197772e-35-8.91457041e-18j  7.94695656e-35+2.24664492e-51j]]",(0.24026033035787261+1.6653810062712958e-18j),[1.08311031e-08 6.10768952e+00],0.09163928031921387,"[[ 1.00000000e+00+1.19843735e-18j -1.05579242e-25+5.41555153e-09j]
 [-1.05579242e-25-5.41555153e-09j  2.93281984e-17-3.11476732e-35j]]",(0.2402603303578726+8.47423173482328e-19j),"  (0, 0)	(0.8301102911538281+0j)
  (1, 1)	(0.16988970884617188+0j)"
[3.14159265 4.71239282],0.07416510581970215,"[[2.81835297e-19+6.77849265e-37j 9.37206671e-27+5.30881622e-10j]
 [9.37206671e-27-5.30881622e-10j 1.00000000e+00+2.06312653e-17j]]",(0.05020848557525882+1.458850756670004e-17j),[3.14159265 4.87456408],0.05183148384094238,"[[ 4.62939242e-18+1.51666260e-34j -4.68708681e-26+2.15160229e-09j]
 [-4.68708681e-26-2.15160229e-09j  1.00000000e+00+2.57017966e-17j]]",(0.05020848557525876+1.8173914633743615e-17j),[3.14159265 5.32749329],0.12745141983032227,"[[ 3.74939946e-33-2.21324963e-50j -3.23836615e-33+6.12323400e-17j]
 [-3.23836615e-33-6.12323400e-17j  1.00000000e+00+5.03560153e-18j]]",(0.05020848557525884+3.560707990883135e-18j),[3.14159265 5.30360059],0.08604621887207031,"[[ 2.10031367e-18+1.05197042e-35j -3.56063227e-26+1.44924590e-09j]
 [-3.56063227e-26-1.44924590e-09j  1.00000000e+00-7.61342128e-18j]]",(0.05020848557525878-5.383501814399451e-18j),"  (0, 0)	(0.03550276062337251+0j)
  (1, 1)	(0.9644972393766275+0j)"
[2.4700432  0.10749816],0.08780384063720703,"[[ 1.08570733e-01-1.06855392e-19j -2.38307591e-18+3.11099870e-01j]
 [-2.38307591e-18-3.11099870e-01j  8.91429267e-01-1.82492545e-18j]]",(0.04624861183406938-0.001296185213616768j),[2.44082778 0.10750852],0.042365312576293945,"[[1.17825389e-01+3.88290148e-19j 4.73515877e-20+3.22401252e-01j]
 [4.73515877e-20-3.22401252e-01j 8.82174611e-01+2.88353875e-18j]]",(0.037880718345265345-0.01154173733305937j),[2.47004218 0.10750996],0.16403532028198242,"[[ 1.08571048e-01+4.01080083e-19j -7.71687503e-19+3.11100266e-01j]
 [-7.71687503e-19-3.11100266e-01j  8.91428952e-01-3.19504949e-18j]]",(0.046248296315765006-0.0012964799905532645j),[2.44082779 0.10750996],0.03192424774169922,"[[ 1.17825388e-01+3.30231509e-19j -6.73475611e-19+3.22401250e-01j]
 [-6.73475611e-19-3.22401250e-01j  8.82174612e-01+2.07331535e-18j]]",(0.03788071912006017-0.011541735989768636j),"  (0, 0)	(0.13122158338724635+0j)
  (0, 1)	(0.03338198309112596+0.309304087749965j)
  (1, 0)	(0.03338198309112596-0.309304087749965j)
  (1, 1)	(0.8687784166127537+0j)"
