Powell,time,matrix,degree
[0.7679287  2.59051525],0.07442665100097656,"[[8.59675516e-01-2.31676731e-18j 1.10680526e-17+3.47323369e-01j]
 [1.10680526e-17-3.47323369e-01j 1.40324484e-01-1.95181452e-18j]]",(0.19250381996930105-0.6078656101863582j)
[1.93192533e-14 4.71239282e+00],0.09523129463195801,"[[1.00000000e+00+8.97124357e-18j 1.11970901e-31+9.65962663e-15j]
 [1.11970901e-31-9.65962663e-15j 9.33083866e-29-1.82930118e-45j]]",(0.045232536223328706+6.343627162331787e-18j)
[1.51579377 4.71239284],0.02792644500732422,"[[5.27487414e-01+1.01886196e-18j 1.82210105e-17+4.99243870e-01j]
 [1.82210105e-17-4.99243870e-01j 4.72512586e-01+3.24018214e-18j]]",(3.0569870380513444e-17+0.4992438701803226j)
[3.14159265 4.71239284],0.11399269104003906,"[[3.01469626e-27+8.61232570e-45j 2.88354131e-30+5.49062498e-14j]
 [2.88354131e-30-5.49062498e-14j 1.00000000e+00-2.24741964e-17j]]",(0.08881842351662474-1.589165669469817e-17j)
[1.50383149 2.87700377],0.05086231231689453,"[[ 5.33457398e-01-3.57691410e-19j -1.26051289e-18+4.98879347e-01j]
 [-1.26051289e-18-4.98879347e-01j  4.66542602e-01-1.71579324e-18j]]",(0.13046317664335133-0.6180357124540787j)
[2.16096567 6.00391592],0.04887032508850098,"[[2.21749134e-01-1.05391793e-18j 3.73571974e-18+4.15423224e-01j]
 [3.73571974e-18-4.15423224e-01j 7.78250866e-01+5.86595513e-18j]]",(0.11451350224914374+0.08332370281993333j)
[0.66147764 1.04001234],0.1576089859008789,"[[8.94542701e-01-9.49386727e-19j 7.62624931e-18+3.07141754e-01j]
 [7.62624931e-18-3.07141754e-01j 1.05457299e-01-3.26876157e-18j]]",(0.2661033939876688-0.15096118410652468j)
[1.60564365 4.62933492],0.0299530029296875,"[[4.82579864e-01+8.04073669e-18j 2.17595391e-17+4.99696447e-01j]
 [2.17595391e-17-4.99696447e-01j 5.17420136e-01+1.35772269e-17j]]",(0.12289353584621875+0.5411635074007517j)
[3.14159265 4.71239254],0.07830476760864258,"[[ 1.26489728e-20+2.80808716e-37j -2.84052122e-27+1.12467652e-10j]
 [-2.84052122e-27-1.12467652e-10j  1.00000000e+00+1.51644086e-17j]]",(0.16970631044699977+1.0722856136589862e-17j)
[1.46315968e+00 1.12076592e-03],0.032913923263549805,"[[5.53714466e-01-2.51339661e-20j 3.90301864e-20+4.97106383e-01j]
 [3.90301864e-20-4.97106383e-01j 4.46285534e-01+1.39213553e-21j]]",(0.0005554189776434325-0.27813573972484j)
