differential_evolution,time,matrix,degree
[3.14159194 1.37209519],0.40358805656433105,"[[ 1.28788694e-13+6.02403328e-30j -9.31502760e-24+3.58871418e-07j]
 [-9.31502760e-24-3.58871418e-07j  1.00000000e+00+5.85707137e-18j]]",(0.003517431527640589+4.1415749044367284e-18j)
[1.2711543  3.04879055],0.392031192779541,"[[ 6.47589101e-01+1.05682490e-19j -1.34570396e-18+4.77721108e-01j]
 [-1.34570396e-18-4.77721108e-01j  3.52410899e-01-2.21796217e-19j]]",(0.04426989865934774-0.7971959763829704j)
[1.80254835 1.38280515],0.492448091506958,"[[3.85158470e-01+1.29939091e-17j 2.39475339e-17+4.86632739e-01j]
 [2.39475339e-17-4.86632739e-01j 6.14841530e-01+1.15094619e-17j]]",(0.28318443834383705-0.395687972465342j)
[1.56333515 4.6316427 ],0.3231468200683594,"[[5.03730553e-01-2.48914445e-17j 2.00066969e-17+4.99986083e-01j]
 [2.00066969e-17-4.99986083e-01j 4.96269447e-01+1.07454765e-17j]]",(0.04556704972911768+0.5403142399898592j)
[3.14158333 4.59986208],0.3786604404449463,"[[2.17544859e-11+2.61701309e-28j 1.11295210e-22+4.66417044e-06j]
 [1.11295210e-22-4.66417044e-06j 1.00000000e+00-2.10329955e-17j]]",(0.10038649292545075-1.487257372500911e-17j)
[3.14159265 3.61384945],0.29703831672668457,"[[3.74939946e-33+5.63661882e-50j 3.05924801e-34+6.12323400e-17j]
 [3.05924801e-34-6.12323400e-17j 1.00000000e+00+1.17076325e-17j]]",(0.6929206848312334+8.27854630331883e-18j)
[3.14159254 1.65550555],0.41481971740722656,"[[3.38856905e-15-2.59049688e-32j 4.70760878e-25+5.82114169e-08j]
 [4.70760878e-25-5.82114169e-08j 1.00000000e+00-1.31126945e-17j]]",(0.01895605522591695-9.272075218084574e-18j)
[1.41985389 2.98799152],0.2876007556915283,"[[5.75184963e-01+5.39217149e-19j 1.69490621e-18+4.94314901e-01j]
 [1.69490621e-18-4.94314901e-01j 4.24815037e-01-5.58131934e-19j]]",(0.07562911624834762-0.7354780177258746j)
[1.69195391 0.13669465],0.3348371982574463,"[[4.3956931e-01-1.33820768e-18j 1.2488265e-18+4.96334697e-01j]
 [1.2488265e-18-4.96334697e-01j 5.6043069e-01+5.53761188e-19j]]",(0.06763485472548462-0.27598842200854007j)
[3.14159265 4.52437172],0.20165014266967773,"[[ 3.74939946e-33-1.48897152e-49j -3.77841070e-33+6.12323400e-17j]
 [-3.77841070e-33-6.12323400e-17j  1.00000000e+00+1.90387726e-17j]]",(0.408149154552803+1.3462445237815641e-17j)
