Nelder-Mead,time,Powell,time,COBYLA,time,Density Matrix,0,1
[3.14159265 0.        ],0.007615327835083008,[3.14159265 4.71239286],0.09596371650695801,[3.14150435 0.09466882],0.01522684097290039,"Quantum object: dims = [[2], [2]], shape = (2, 2), type = oper, isherm = True
Qobj data =
[[0.05795363 0.        ]
 [0.         0.94204637]]",[3.14159265 4.71239528],0.11590726626053018
[3.14159265 0.08208674],0.020183801651000977,[2.53124654 2.70072405],0.07963395118713379,[2.86407009 1.10251246],0.010701656341552734,"Quantum object: dims = [[2], [2]], shape = (2, 2), type = oper, isherm = True
Qobj data =
[[0.09027856+0.j         0.12228884-0.24294765j]
 [0.12228884+0.24294765j 0.90972144+0.j        ]]",[2.53123478 2.70073396],0.03246377267147116
[1.67386787 0.37070895],0.16743731498718262,[1.6737349  1.33365616],0.03006291389465332,[1.67361597 1.3335947 ],0.012488365173339844,"Quantum object: dims = [[2], [2]], shape = (2, 2), type = oper, isherm = True
Qobj data =
[[0.44862633+0.j         0.1801266 +0.11683138j]
 [0.1801266 -0.11683138j 0.55137367+0.j        ]]",[1.67372485 1.33367489],0.606621465126586
[1.55692157 0.        ],0.02501058578491211,[1.55689956 4.71239284],0.02662348747253418,[ 1.55697173 -0.04927491],0.018019437789916992,"Quantum object: dims = [[2], [2]], shape = (2, 2), type = oper, isherm = True
Qobj data =
[[0.50694733 0.        ]
 [0.         0.49305267]]",[1.55690005 4.7123878 ],0.9999058016763535
[0.         0.08208674],0.018001317977905273,[1.68190098e-14 4.71239285e+00],0.09308242797851562,[-8.41324926e-05  8.79739001e-01],0.014048337936401367,"Quantum object: dims = [[2], [2]], shape = (2, 2), type = oper, isherm = True
Qobj data =
[[0.80303623 0.        ]
 [0.         0.19696377]]",[8.25056114e-17 4.71239085e+00],0.39392754270774605
[2.00562372 0.1667944 ],0.029564380645751953,[2.00563301 0.16677459],0.05004549026489258,[2.22056121 0.19018335],0.009483098983764648,"Quantum object: dims = [[2], [2]], shape = (2, 2), type = oper, isherm = True
Qobj data =
[[0.28936885+0.j         0.07527467+0.34093095j]
 [0.07527467-0.34093095j 0.71063115+0.j        ]]",[2.00563301 0.16676965],0.21249462100702018
[1.69004803 0.19048239],0.04562997817993164,[1.69006635 0.19051283],0.032792091369628906,[1.68993911 0.19076725],0.014079570770263672,"Quantum object: dims = [[2], [2]], shape = (2, 2), type = oper, isherm = True
Qobj data =
[[0.44051409+0.j         0.09400985+0.20873647j]
 [0.09400985-0.20873647j 0.55948591+0.j        ]]",[1.69004838 0.19051568],0.5574630745767868
[1.8457022 0.       ],0.026582002639770508,[1.84569219 3.36337328],0.03054332733154297,[4.43758199 0.22180828],0.018658876419067383,"Quantum object: dims = [[2], [2]], shape = (2, 2), type = oper, isherm = True
Qobj data =
[[ 0.36428174+0.j         -0.10585763-0.29609716j]
 [-0.10585763+0.29609716j  0.63571826+0.j        ]]",[1.84568122 3.36338231],0.34668928887698597
[3.14159265 0.        ],0.005983591079711914,[3.14159265 4.71239282],0.0756986141204834,[3.14150629 0.00689012],0.010531425476074219,"Quantum object: dims = [[2], [2]], shape = (2, 2), type = oper, isherm = True
Qobj data =
[[0.03167832 0.        ]
 [0.         0.96832168]]",[3.14159265 4.71238457],0.06335664050767222
[1.74604886 0.22643173],0.0972437858581543,[1.74608808 0.22643307],0.035051584243774414,[1.7459347  0.22644693],0.015093564987182617,"Quantum object: dims = [[2], [2]], shape = (2, 2), type = oper, isherm = True
Qobj data =
[[0.41281062+0.j         0.11052647+0.24447761j]
 [0.11052647-0.24447761j 0.58718938+0.j        ]]",[1.74607393 0.2264238 ],0.470593696509485
