Powell,time,matrix,degree
[1.24603852 1.79613476],0.03461599349975586,"[[6.59539631e-01+6.62640213e-18j 1.84228706e-17+4.73864016e-01j]
 [1.84228706e-17-4.73864016e-01j 3.40460369e-01+6.60010664e-18j]]",(0.3121257418712534-0.5797399063361883j)
[3.14159265 4.71239285],0.07262063026428223,"[[ 2.43795413e-19+4.29190925e-36j -1.43880245e-26+4.93756430e-10j]
 [-1.43880245e-26-4.93756430e-10j  1.00000000e+00+1.14720711e-18j]]",(0.024681303483424684+8.111979288508958e-19j)
[2.28469186 4.81567599],0.02850031852722168,"[[ 1.72608478e-01+4.76551190e-18j -6.95529536e-18+3.77908443e-01j]
 [-6.95529536e-18-3.77908443e-01j  8.27391522e-01+2.23546538e-17j]]",(0.33392279552147375+0.33893970042403854j)
[1.46777459 4.58424861],0.03222513198852539,"[[ 5.51419798e-01+1.59256773e-17j -1.63061388e-17+4.97348976e-01j]
 [-1.63061388e-17-4.97348976e-01j  4.48580202e-01+2.57416159e-18j]]",(0.20517930215990832+0.5608978600108697j)
[0.55241689 3.17542686],0.09703564643859863,"[[ 9.25629377e-01+1.49494163e-18j -7.14510080e-19+2.62373081e-01j]
 [-7.14510080e-19-2.62373081e-01j  7.43706232e-02-7.11857094e-20j]]",(0.008878688656551363+0.5244722472963115j)
[0.96429016 1.25787854],0.07408428192138672,"[[ 7.85000128e-01-4.69680534e-18j -4.68057542e-17+4.10822258e-01j]
 [-4.68057542e-17-4.10822258e-01j  2.14999872e-01+2.01304166e-18j]]",(0.3264305657225688-0.28435948263396804j)
[1.2425654  4.38044098],0.037044525146484375,"[[ 6.61184453e-01-1.46021909e-17j -8.57396495e-18+4.73307059e-01j]
 [-8.57396495e-18-4.73307059e-01j  3.38815547e-01-1.12682327e-17j]]",(0.2922910866516749+0.6275409344149194j)
[1.24863984e-10 4.71239281e+00],0.06807947158813477,"[[ 1.00000000e+00-6.47476614e-18j -1.34438955e-27+6.24319922e-11j]
 [-1.34438955e-27-6.24319922e-11j  3.89775366e-21-2.03791112e-38j]]",(0.5006031838752827-4.578351044623398e-18j)
[4.59938044e-05 4.71239284e+00],0.03367018699645996,"[[9.99999999e-01-3.39672085e-18j 3.34420415e-21+2.29969022e-05j]
 [3.34420415e-21-2.29969022e-05j 5.28857511e-10-1.93529850e-27j]]",(0.014490747577553333-2.401842059745586e-18j)
[1.20230492 0.29913806],0.031549692153930664,"[[6.80104260e-01+5.14239745e-18j 1.42231094e-17+4.66435907e-01j]
 [1.42231094e-17-4.66435907e-01j 3.19895740e-01+2.11109935e-18j]]",(0.137454932894438-0.15606127589572444j)
