Powell,time,matrix,degree
[1.29556279 3.57776664],0.8493771553039551,"[[ 6.35885846e-01+2.06714371e-18j -1.56750285e-17+4.81180877e-01j]
 [-1.56750285e-17-4.81180877e-01j  3.64114154e-01-3.19226784e-19j]]",(1.8791328486099412-3.603156584886458e-17j)
[1.77450063 5.86882188],0.8283209800720215,"[[3.98850791e-01-1.93768290e-18j 8.19113679e-18+4.89661962e-01j]
 [8.19113679e-18-4.89661962e-01j 6.01149209e-01+1.60933416e-18j]]",(0.40289916336017967+5.4324019123607154e-17j)
[0.40886329 5.52806066],0.8289175033569336,"[[9.58786667e-01-2.57527353e-17j 6.03096121e-18+1.98783285e-01j]
 [6.03096121e-18-1.98783285e-01j 4.12133333e-02-2.44458619e-19j]]",(0.3117562975489873-8.546255202180761e-18j)
[1.49682076 4.30682738],0.8882625102996826,"[[5.36954059e-01-8.03291266e-18j 1.73757578e-17+4.98632528e-01j]
 [1.73757578e-17-4.98632528e-01j 4.63045941e-01+5.19134142e-18j]]",(1.6654833183675768-1.740588764432404e-33j)
[0.61617595 1.57101053],0.8316812515258789,"[[9.08047203e-01-4.64893791e-18j 1.63693485e-17+2.88959305e-01j]
 [1.63693485e-17-2.88959305e-01j 9.19527969e-02+3.47963776e-19j]]",(0.6831984853722118+3.5245540512124095e-17j)
[1.88655771 1.51976928],0.8610892295837402,"[[3.44729848e-01-9.88373866e-18j 6.82847185e-18+4.75280107e-01j]
 [6.82847185e-18-4.75280107e-01j 6.55270152e-01-2.20722109e-17j]]",(1.309563657858427+1.0678727721591954e-33j)
[0.91823342 4.85705086],0.8845810890197754,"[[ 8.03612351e-01-6.68982470e-18j -2.11353809e-17+3.97265076e-01j]
 [-2.11353809e-17-3.97265076e-01j  1.96387649e-01+5.05262646e-18j]]",(1.093086497782515+2.2663815423044713e-17j)
[1.60408926 4.16367713],0.8886590003967285,"[[ 4.83356609e-01+2.37996790e-18j -1.95096486e-17+4.99722921e-01j]
 [-1.95096486e-17-4.99722921e-01j  5.16643391e-01-1.35792458e-17j]]",(1.7435037608415533-7.577693602710685e-35j)
[1.18928475 6.14277869],0.8731410503387451,"[[6.86161895e-01+1.15043198e-18j 2.08198286e-18+4.64051451e-01j]
 [2.08198286e-18-4.64051451e-01j 3.13838105e-01+9.19421449e-19j]]",(0.13020477459718344-1.0880189477604684e-16j)
[0.31759332 5.20220815],0.8384625911712646,"[[ 9.74994865e-01-5.15109827e-18j -2.68208257e-19+1.56140573e-01j]
 [-2.68208257e-19-1.56140573e-01j  2.50051354e-02+4.95122737e-20j]]",(0.33329235821173786+2.2987016914829633e-17j)
