Nelder-Mead,time,matrix,degree
[0.61422837 6.03655338],0.04764294624328613,"[[ 0.88111487+0.22182711j  0.07035214-0.27944427j]
 [ 0.07035214-0.27944427j -0.08862533-0.02231208j]]",(0.14021853823447583-0.551708156680891j)
[0.18016581 6.28318531],0.01903080940246582,"[[ 9.91906997e-01+2.42947146e-16j  2.19447767e-17-8.95963504e-02j]
 [ 2.19447767e-17-8.95963504e-02j -8.09300270e-03-1.98221397e-18j]]",(0.6713648465243032+0.04580066395834927j)
[0.         6.24689951],0.03174901008605957,"[[0.99934174+0.03627783j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j        ]]",(0.08617741849094153+0.02654822786102434j)
[2.10703668 6.28318531],0.03151845932006836,"[[ 2.44546158e-01+5.98965338e-17j  1.05274997e-16-4.29817792e-01j]
 [ 1.05274997e-16-4.29817792e-01j -7.55453842e-01-1.85032826e-16j]]",(1.3118679028974833+0.07471821437937474j)
[0.74318679 3.7549266 ],0.039090633392333984,"[[-0.70992193+0.49970908j  0.19473533+0.27665473j]
 [ 0.19473533+0.27665473j  0.10781163-0.07588785j]]",(1.0335536973846613-0.1679796948718424j)
[0.         6.24689951],0.025005578994750977,"[[0.99934174+0.03627783j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j        ]]",(0.08565244121162177+0.026558897218195827j)
[0.         4.78669482],0.029149532318115234,"[[0.07423748+0.99724059j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j        ]]",(0.3228387153386631-0.7588302253023741j)
[0.11132858 6.28318531],0.021334171295166016,"[[ 9.96904686e-01+2.44171227e-16j  1.36056730e-17-5.55493755e-02j]
 [ 1.36056730e-17-5.55493755e-02j -3.09531408e-03-7.58133297e-19j]]",(0.7054568077544103+0.004790095478964049j)
[1.87187307 6.17891432],0.04449295997619629,"[[ 0.34981533+0.03660836j  0.04970015-0.47491538j]
 [ 0.04970015-0.47491538j -0.64475337-0.06747379j]]",(1.0154292792490214-0.007121460930702774j)
[0.55859833 4.10543172],0.05953240394592285,"[[-0.52702232+0.75896139j  0.21766686+0.15114773j]
 [ 0.21766686+0.15114773j  0.04334852-0.06242592j]]",(1.1902204108212975-0.5786974042497628j)
