Powell,time,matrix,degree
[0.62149997 1.00972434],0.06901192665100098,"[[9.06503002e-01+1.52864844e-17j 7.11670271e-18+2.91127652e-01j]
 [7.11670271e-18-2.91127652e-01j 9.34969983e-02+3.46577180e-18j]]",(0.24649616448407202-0.1362221446352713j)
[1.35467871 0.70469595],0.04268240928649902,"[[ 6.07219592e-01+4.81332984e-18j -3.58467008e-18+4.88368671e-01j]
 [-3.58467008e-18-4.88368671e-01j  3.92780408e-01-3.25270813e-18j]]",(0.31636099284064506-0.11632065444299812j)
[1.75558192 2.11359355],0.08949780464172363,"[[4.08132111e-01+8.06683298e-18j 3.73478576e-17+4.91487834e-01j]
 [3.73478576e-17-4.91487834e-01j 5.91867889e-01+2.59475922e-17j]]",(0.4208436080562393-0.7453597474074942j)
[1.04834575 3.11961192],0.031147003173828125,"[[7.49502653e-01-7.04657593e-19j 9.45410896e-19+4.33299465e-01j]
 [9.45410896e-19-4.33299465e-01j 2.50497347e-01+1.52369692e-19j]]",(0.009517576744586583-0.8664969942781884j)
[2.55081792 6.06345678],0.2768983840942383,"[[8.47453005e-02-1.83629068e-19j 2.01768348e-18+2.78502306e-01j]
 [2.01768348e-18-2.78502306e-01j 9.15254699e-01-4.30430573e-18j]]",(0.060703584760980235+0.006697019764919572j)
[2.66998493 2.37553883],0.04312491416931152,"[[ 5.45804890e-02+1.71424734e-18j -8.24084191e-18+2.27159546e-01j]
 [-8.24084191e-18-2.27159546e-01j  9.45419511e-01+1.37321229e-18j]]",(0.1574890095619639-0.3908711481685718j)
[2.4531784  0.49969907],0.04416322708129883,"[[1.13872785e-01+1.12578760e-18j 1.08745629e-18+3.17656692e-01j]
 [1.08745629e-18-3.17656692e-01j 8.86127215e-01+1.22594714e-17j]]",(0.15221303402449987-0.03883868647763541j)
[2.27167878 2.27134365],0.08526158332824707,"[[1.77553815e-01+1.58662124e-18j 1.86938421e-17+3.82136700e-01j]
 [1.86938421e-17-3.82136700e-01j 8.22446185e-01-1.95950797e-17j]]",(0.29213925772378535-0.6284761240376648j)
[1.69290771 4.83603074],0.04659676551818848,"[[ 4.39095932e-01+3.48197934e-18j -3.91522097e-18+4.96276833e-01j]
 [-3.91522097e-18-4.96276833e-01j  5.60904068e-01-8.67724862e-18j]]",(0.49248883106479124+0.43507586963707323j)
[1.68357839 5.45739577],0.05477166175842285,"[[4.43728441e-01+9.71791963e-18j 2.13952338e-17+4.96823421e-01j]
 [2.13952338e-17-4.96823421e-01j 5.56271559e-01+4.39225804e-19j]]",(0.3652138731594236+0.15999652942614787j)
